bug_name,key,total # of functions,# of functions with same highest Binary score,Binary score of highest rank,rank of buggy function (Binary),Binary score of buggy function,# of functions with same highest GP13 score,GP13 score of highest rank,rank of buggy function (GP13),GP13 score of buggy function,# of functions with same highest Jaccard score,Jaccard score of highest rank,rank of buggy function (Jaccard),Jaccard score of buggy function,# of functions with same highest Naish1 score,Naish1 score of highest rank,rank of buggy function (Naish1),Naish1 score of buggy function,# of functions with same highest Naish2 score,Naish2 score of highest rank,rank of buggy function (Naish2),Naish2 score of buggy function,# of functions with same highest Ochiai score,Ochiai score of highest rank,rank of buggy function (Ochiai),Ochiai score of buggy function,# of functions with same highest Russel+Rao score,Russel+Rao score of highest rank,rank of buggy function (Russel+Rao),Russel+Rao score of buggy function,# of functions with same highest Wong1 score,Wong1 score of highest rank,rank of buggy function (Wong1),Wong1 score of buggy function
dxt.MUT136.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#389",915,95,1,95,1,32,3.0,32,3.0,32,1.0,32,1.0,32,5131,32,5131,32,2.0,32,2.0,32,1.0,32,1.0,95,0.0003896356906292,95,0.0003896356906292,95,2,95,2
matrix.MUT316.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::Mat(const class cv::Mat & m, const class cv::Range & _rowRange, const class cv::Range & _colRange)#779",915,51,1,51,1,1,44.0,1,44.0,1,1.0,1,1.0,1,5044,1,5044,1,43.0,1,43.0,1,1.0,1,1.0,51,0.0084529192058187,51,0.0084529192058187,51,43,51,43
dxt.MUT1107.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDftImpl::colDft(const uchar * src_data, size_t src_step, uchar * dst_data, size_t dst_step, int stage_src_channels, int stage_dst_channels, _Bool isLastStage)#3157",915,111,1,111,1,18,2.0,18,2.0,18,1.0,18,1.0,18,5133,18,5133,18,1.0,18,1.0,18,1.0,18,1.0,111,0.0001947798987144,111,0.0001947798987144,111,1,111,1
persistence_xml.MUT13.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLEmitter::writeTag(const char * key, int tag_type, const int & attrlist)#66",915,54,1,54,1,1,18.0,1,18.0,1,1.0,1,1.0,1,5114,1,5114,1,17.0,1,17.0,1,1.0,1,1.0,54,0.0033131943091015,54,0.0033131943091015,54,17,54,17
persistence_yml.MUT107.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLEmitter::writeScalar(const char * key, const char * data)#255",915,50,1,50,1,1,22.0,1,22.0,1,1.0,1,1.0,1,5113,1,5113,1,21.0,1,21.0,1,1.0,1,1.0,50,0.0040903778730035,50,0.0040903778730035,50,21,50,21
split.dispatch.MUT47.cpp,"opencv_core/modules/core/src/split.dispatch.cpp#split(cv::InputArray _m, cv::OutputArrayOfArrays _mv)#223",915,52,1,52,1,1,4.0,1,4.0,1,1.0,1,1.0,1,5131,1,5131,1,3.0,1,3.0,1,1.0,1,1.0,52,0.0005843396961433,52,0.0005843396961433,52,3,52,3
matrix.MUT47.cpp,"opencv_core/modules/core/src/matrix.cpp#MatAllocator::copy(struct cv::UMatData * usrc, struct cv::UMatData * udst, int dims, const size_t * sz, const size_t * srcofs, const size_t * srcstep, const size_t * dstofs, const size_t * dststep, _Bool )#116",915,103,1,103,1,2,2.0,2,2.0,2,1.0,2,1.0,2,4736,2,4736,2,1.0,2,1.0,2,1.0,2,1.0,103,0.0002111040743086,103,0.0002111040743086,103,1,103,1
umatrix.MUT293.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::UMat(const class cv::UMat & m, const class cv::Range & _rowRange, const class cv::Range & _colRange)#769",915,47,1,47,1,1,6.0,1,6.0,1,1.0,1,1.0,1,5109,1,5109,1,5.0,1,5.0,1,1.0,1,1.0,47,0.0009777082518576,47,0.0009777082518576,47,5,47,5
persistence_json.MUT353.cpp,"opencv_core/modules/core/src/persistence_json.cpp#JSONParser::parseMap(char * ptr, class cv::FileNode & node)#732",915,59,1,59,1,7,14.0,7,14.0,7,1.0,7,1.0,7,5121,7,5121,7,13.0,7,13.0,7,1.0,7,1.0,59,0.0025321386832878,59,0.0025321386832878,59,13,59,13
persistence_yml.MUT86.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLEmitter::writeScalar(const char * key, const char * data)#213",915,71,1,71,1,1,3.0,1,3.0,1,1.0,1,1.0,1,5113,1,5113,1,2.0,1,2.0,1,1.0,1,1.0,71,0.0003910068426197,71,0.0003910068426197,71,2,71,2
matrix.MUT136.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::Mat(int _rows, int _cols, int _type, const cv::Scalar & _s)#352",915,37,1,37,1,2,22.0,2,22.0,2,1.0,2,1.0,2,5091,2,5091,2,21.0,2,21.0,2,1.0,2,1.0,37,0.0041079812206572,37,0.0041079812206572,37,21,37,21
persistence_yml.MUT21.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLEmitter::startWriteStruct(const struct cv::FStructData & parent, const char * key, int struct_flags, const char * type_name)#66",915,90,1,90,1,3,12.0,3,12.0,3,1.0,3,1.0,3,5121,3,5121,3,11.0,3,11.0,3,1.0,3,1.0,90,0.0021434138737334,90,0.0021434138737334,90,11,90,11
dxt.MUT218.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_VecR2::operator()(Complex<float> * dst, const int c_n, const int n, const int dw0, const Complex<float> * wave)#577",915,83,1,83,1,24,4.0,24,4.0,24,1.0,24,1.0,24,5131,24,5131,24,3.0,24,3.0,24,1.0,24,1.0,83,0.0005843396961433,83,0.0005843396961433,83,3,83,3
persistence.MUT482.cpp,opencv_core/modules/core/src/persistence.cpp#Impl::endWriteStruct()#971,915,59,1,59,1,5,17.0,5,17.0,5,1.0,5,1.0,5,5108,5,5108,5,16.0,5,16.0,5,1.0,5,1.0,59,0.0031225604996096,59,0.0031225604996096,59,16,59,16
dxt.MUT238.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_VecR3::operator()(Complex<float> * dst, const int c_n, const int n, const int dw0, const Complex<float> * wave)#610",915,97,1,97,1,32,3.0,32,3.0,32,1.0,32,1.0,32,5131,32,5131,32,2.0,32,2.0,32,1.0,32,1.0,97,0.0003896356906292,97,0.0003896356906292,97,2,97,2
has_non_zero.dispatch.MUT17.cpp,opencv_core/modules/core/src/has_non_zero.dispatch.cpp#hasNonZero(cv::InputArray _src)#104,915,42,1,42,1,2,76.0,2,76.0,2,1.0,2,1.0,2,5059,2,5059,2,75.0,2,75.0,2,1.0,2,1.0,42,0.0146084924035839,42,0.0146084924035839,42,75,42,75
persistence.MUT1085.cpp,opencv_core/modules/core/src/persistence.cpp#FileNode::operator double()#2312,915,102,1,102,1,1,18.0,1,18.0,1,1.0,1,1.0,1,5116,1,5116,1,17.0,1,17.0,1,1.0,1,1.0,102,0.0033119033703487,102,0.0033119033703487,102,17,102,17
dxt.MUT449.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT(const struct cv::OcvDftOptions & c, const Complex<T> * src, Complex<T> * dst)#1087",915,63,1,63,1,8,5.0,8,5.0,8,1.0,8,1.0,8,5130,8,5130,8,4.0,8,4.0,8,1.0,8,1.0,63,0.0007791195948578,63,0.0007791195948578,63,4,63,4
umatrix.MUT220.cpp,"opencv_core/modules/core/src/umatrix.cpp#Mat::getUMat(enum cv::AccessFlag accessFlags, enum cv::UMatUsageFlags usageFlags)#597",915,49,1,49,1,1,145.0,1,145.0,1,1.0,1,1.0,1,4985,1,4985,1,144.0,1,144.0,1,1.0,1,1.0,49,0.0280756482745174,49,0.0280756482745174,49,144,49,144
matrix.MUT72.cpp,opencv_core/modules/core/src/matrix.cpp#MatSize::operator==(const struct cv::MatSize & sz)#213,915,51,1,51,1,1,176.0,1,176.0,1,1.0,1,1.0,1,4959,1,4959,1,175.0,1,175.0,1,1.0,1,1.0,51,0.0340864822750292,51,0.0340864822750292,51,175,51,175
persistence.MUT1022.cpp,opencv_core/modules/core/src/persistence.cpp#FileNode::FileNode(const class cv::FileNode & node)#2155,915,68,1,68,1,15,38.0,15,38.0,15,1.0,15,1.0,15,5095,15,5095,15,37.0,15,37.0,15,1.0,15,1.0,68,0.0072096648480124,68,0.0072096648480124,68,37,68,37
rand.MUT282.cpp,"opencv_core/modules/core/src/rand.cpp#RNG::fill(cv::InputOutputArray _mat, int disttype, cv::InputArray _param1arg, cv::InputArray _param2arg, _Bool saturateRange)#641",915,53,1,53,1,1,22.0,1,22.0,1,1.0,1,1.0,1,3037,1,3037,1,21.0,1,21.0,1,1.0,1,1.0,53,0.0068672334859385,53,0.0068672334859385,53,21,53,21
persistence.MUT697.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::reserveNodeSpace(class cv::FileNode & node, size_t sz)#1466",915,40,1,40,1,5,40.0,5,40.0,5,1.0,5,1.0,5,5094,5,5094,5,39.0,5,39.0,5,1.0,5,1.0,40,0.0075978959672706,40,0.0075978959672706,40,39,40,39
persistence.MUT499.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::startWriteStruct(const char * key, int struct_flags, const char * type_name)#1010",915,61,1,61,1,5,8.0,5,8.0,5,1.0,5,1.0,5,5127,5,5127,5,7.0,5,7.0,5,1.0,5,1.0,61,0.0013634592910011,61,0.0013634592910011,61,7,61,7
dxt.MUT158.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_R2::operator()(Complex<T> * dst, const int c_n, const int n, const int dw0, const Complex<T> * wave)#422",915,68,1,68,1,4,3.0,4,3.0,4,1.0,4,1.0,4,5132,4,5132,4,2.0,4,2.0,4,1.0,4,1.0,68,0.0003895597974289,68,0.0003895597974289,68,2,68,2
persistence_yml.MUT24.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLEmitter::startWriteStruct(const struct cv::FStructData & parent, const char * key, int struct_flags, const char * type_name)#72",915,87,1,87,1,3,12.0,3,12.0,3,1.0,3,1.0,3,5121,3,5121,3,11.0,3,11.0,3,1.0,3,1.0,87,0.0021434138737334,87,0.0021434138737334,87,11,87,11
split.dispatch.MUT43.cpp,"opencv_core/modules/core/src/split.dispatch.cpp#split(const class cv::Mat & src, class cv::Mat * mv)#165",915,75,1,75,1,3,2.0,3,2.0,3,1.0,3,1.0,3,5133,3,5133,3,1.0,3,1.0,3,1.0,3,1.0,75,0.0001947798987144,75,0.0001947798987144,75,1,75,1
dxt.MUT1139.cpp,opencv_core/modules/core/src/dxt.cpp#OcvDftBasicImpl::OcvDftBasicImpl()#3228,915,63,1,63,1,13,3.0,13,3.0,13,1.0,13,1.0,13,5131,13,5131,13,2.0,13,2.0,13,1.0,13,1.0,63,0.0003896356906292,63,0.0003896356906292,63,2,63,2
persistence.MUT492.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::startWriteStruct_helper(const char * key, int struct_flags, const char * type_name)#996",915,57,1,57,1,6,9.0,6,9.0,6,1.0,6,1.0,6,5108,6,5108,6,8.0,6,8.0,6,1.0,6,1.0,57,0.0015637216575449,57,0.0015637216575449,57,8,57,8
matrix_sparse.MUT340.cpp,"opencv_core/modules/core/src/matrix_sparse.cpp#minMaxLoc(const class cv::SparseMat & src, double * _minval, double * _maxval, int * _minidx, int * _maxidx)#800",915,108,1,108,1,16,2.0,16,2.0,16,1.0,16,1.0,16,5133,16,5133,16,1.0,16,1.0,16,1.0,16,1.0,108,0.0001947798987144,108,0.0001947798987144,108,1,108,1
persistence_types.MUT56.cpp,"opencv_core/modules/core/src/persistence_types.cpp#write(class cv::FileStorage & fs, const cv::String & name, const class cv::SparseMat & m)#113",915,137,1,137,1,7,2.0,7,2.0,7,1.0,7,1.0,7,5133,7,5133,7,1.0,7,1.0,7,1.0,7,1.0,137,0.0001947798987144,137,0.0001947798987144,137,1,137,1
glob.MUT40.cpp,"opencv_core/modules/core/src/glob.cpp#glob_rec(const cv::String & directory, const cv::String & wildchart, int & result, _Bool recursive, _Bool includeDirectories, const cv::String & pathPrefix)#267",915,26,1,26,1,2,2.0,2,2.0,2,1.0,2,1.0,2,5133,2,5133,2,1.0,2,1.0,2,1.0,2,1.0,26,0.0001947798987144,26,0.0001947798987144,26,1,26,1
matrix_decomp.MUT16.cpp,"opencv_core/modules/core/src/matrix_decomp.cpp#LUImpl(_Tp * A, size_t astep, int m, _Tp * b, size_t bstep, int n, _Tp eps)#37",915,67,1,67,1,1,3.0,1,3.0,1,1.0,1,1.0,1,5126,1,5126,1,2.0,1,2.0,1,1.0,1,1.0,67,0.000390015600624,67,0.000390015600624,67,2,67,2
persistence_xml.MUT7.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLEmitter::writeTag(const char * key, int tag_type, const int & attrlist)#47",915,47,1,47,1,1,21.0,1,21.0,1,1.0,1,1.0,1,5114,1,5114,1,20.0,1,20.0,1,1.0,1,1.0,47,0.003895597974289,47,0.003895597974289,47,20,47,20
matrix_sparse.MUT153.cpp,"opencv_core/modules/core/src/matrix_sparse.cpp#SparseMat::ptr(int i0, _Bool createMissing, size_t * hashval)#473",915,43,1,43,1,3,2.0,3,2.0,3,1.0,3,1.0,3,5133,3,5133,3,1.0,3,1.0,3,1.0,3,1.0,43,0.0001947798987144,43,0.0001947798987144,43,1,43,1
persistence.MUT1044.cpp,opencv_core/modules/core/src/persistence.cpp#FileNode::isMap(int flags)#2231,915,41,1,41,1,4,32.0,4,32.0,4,1.0,4,1.0,4,5094,4,5094,4,31.0,4,31.0,4,1.0,4,1.0,41,0.0060487804878048,41,0.0060487804878048,41,31,41,31
persistence_types.MUT109.cpp,"opencv_core/modules/core/src/persistence_types.cpp#read(const class cv::FileNode & node, int & keypoints)#253",915,84,1,84,1,1,5.0,1,5.0,1,1.0,1,1.0,1,5130,1,5130,1,4.0,1,4.0,1,1.0,1,1.0,84,0.0007791195948578,84,0.0007791195948578,84,4,84,4
persistence_base64_encoding.MUT156.cpp,opencv_core/modules/core/src/persistence_base64_encoding.cpp#RawDataToBinaryConvertor::make_to_binary_funcs(const std::string & dt)#357,915,187,1,187,1,22,7.0,22,7.0,22,1.0,22,1.0,22,5127,22,5127,22,6.0,22,6.0,22,1.0,22,1.0,187,0.0011689070718877,187,0.0011689070718877,187,6,187,6
rand.MUT336.cpp,opencv_core/modules/core/src/rand.cpp#RNG_MT19937::next()#862,915,29,1,29,1,3,2.0,3,2.0,3,1.0,3,1.0,3,5133,3,5133,3,1.0,3,1.0,3,1.0,3,1.0,29,0.0001947798987144,29,0.0001947798987144,29,1,29,1
matrix_expressions.MUT365.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#MatOp_Bin::assign(const class cv::MatExpr & e, class cv::Mat & m, int _type)#1434",915,119,1,119,1,27,2.0,27,2.0,27,1.0,27,1.0,27,5130,27,5130,27,1.0,27,1.0,27,1.0,27,1.0,119,0.0001948937828883,119,0.0001948937828883,119,1,119,1
matrix_expressions.MUT486.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#Mat::mul(cv::InputArray m, double scale)#1742",915,155,1,155,1,51,2.0,51,2.0,51,1.0,51,1.0,51,5132,51,5132,51,1.0,51,1.0,51,1.0,51,1.0,155,0.0001948178453146,155,0.0001948178453146,155,1,155,1
persistence.MUT678.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::convertToCollection(int type, class cv::FileNode & node)#1427",915,82,1,82,1,1,10.0,1,10.0,1,1.0,1,1.0,1,5123,1,5123,1,9.0,1,9.0,1,1.0,1,1.0,82,0.0017537022603273,82,0.0017537022603273,82,9,82,9
merge.dispatch.MUT39.cpp,"opencv_core/modules/core/src/merge.dispatch.cpp#merge(const class cv::Mat * mv, size_t n, cv::OutputArray _dst)#158",915,54,1,54,1,1,3.0,1,3.0,1,1.0,1,1.0,1,5132,1,5132,1,2.0,1,2.0,1,1.0,1,1.0,54,0.0003895597974289,54,0.0003895597974289,54,2,54,2
dxt.MUT135.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#388",915,89,1,89,1,27,4.0,27,4.0,27,1.0,27,1.0,27,5131,27,5131,27,3.0,27,3.0,27,1.0,27,1.0,89,0.0005843396961433,89,0.0005843396961433,89,3,89,3
dxt.MUT1143.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDftBasicImpl::init(int len, int count, int depth, int flags, _Bool * needBuffer)#3236",915,81,1,81,1,20,4.0,20,4.0,20,1.0,20,1.0,20,5131,20,5131,20,3.0,20,3.0,20,1.0,20,1.0,81,0.0005843396961433,81,0.0005843396961433,81,3,81,3
dxt.MUT113.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#346",915,91,1,91,1,34,4.0,34,4.0,34,1.0,34,1.0,34,5130,34,5130,34,3.0,34,3.0,34,1.0,34,1.0,91,0.0005844535359438,91,0.0005844535359438,91,3,91,3
persistence_json.MUT291.cpp,"opencv_core/modules/core/src/persistence_json.cpp#JSONParser::parseValue(char * ptr, class cv::FileNode & node)#605",915,64,1,64,1,1,12.0,1,12.0,1,1.0,1,1.0,1,5123,1,5123,1,11.0,1,11.0,1,1.0,1,1.0,64,0.0021425788858589,64,0.0021425788858589,64,11,64,11
persistence.MUT689.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::convertToCollection(int type, class cv::FileNode & node)#1445",915,50,1,50,1,1,38.0,1,38.0,1,1.0,1,1.0,1,5096,1,5096,1,37.0,1,37.0,1,1.0,1,1.0,50,0.0072082602766413,50,0.0072082602766413,50,37,50,37
dxt.MUT204.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_R5::operator()(Complex<T> * dst, const int c_n, const int n, const int dw0, const Complex<T> * wave)#522",915,65,1,65,1,8,4.0,8,4.0,8,1.0,8,1.0,8,5130,8,5130,8,3.0,8,3.0,8,1.0,8,1.0,65,0.0005844535359438,65,0.0005844535359438,65,3,65,3
umatrix.MUT189.cpp,"opencv_core/modules/core/src/umatrix.cpp#setSize(class cv::UMat & m, int _dims, const int * _sz, const size_t * _steps, _Bool autoSteps)#529",915,26,1,26,1,1,2144.0,1,2144.0,1,1.0,1,1.0,1,2984,1,2984,1,2143.0,1,2143.0,1,1.0,1,1.0,26,0.4179832260581236,26,0.4179832260581236,26,2143,26,2143
split.dispatch.MUT28.cpp,"opencv_core/modules/core/src/split.dispatch.cpp#split(const class cv::Mat & src, class cv::Mat * mv)#144",915,58,1,58,1,2,3.0,2,3.0,2,1.0,2,1.0,2,5130,2,5130,2,2.0,2,2.0,2,1.0,2,1.0,58,0.000389711613406,58,0.000389711613406,58,2,58,2
matrix.MUT376.cpp,opencv_core/modules/core/src/matrix.cpp#Mat::diag(int d)#921,915,42,1,42,1,1,224.0,1,224.0,1,1.0,1,1.0,1,4741,1,4741,1,223.0,1,223.0,1,1.0,1,1.0,42,0.0449234488315874,42,0.0449234488315874,42,223,42,223
umatrix.MUT368.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::adjustROI(int dtop, int dbottom, int dleft, int dright)#935",915,47,1,47,1,1,197.0,1,197.0,1,1.0,1,1.0,1,4938,1,4938,1,196.0,1,196.0,1,1.0,1,1.0,47,0.0381768601480327,47,0.0381768601480327,47,196,47,196
persistence_xml.MUT320.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLParser::parseTag(char * ptr, std::string & tag_name, std::string & type_name, int & tag_type)#692",915,50,1,50,1,7,21.0,7,21.0,7,1.0,7,1.0,7,5114,7,5114,7,20.0,7,20.0,7,1.0,7,1.0,50,0.003895597974289,50,0.003895597974289,50,20,50,20
umatrix.MUT81.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::UMat(int _dims, const int * _sz, int _type, enum cv::UMatUsageFlags _usageFlags)#293",915,92,1,92,1,2,17.0,2,17.0,2,1.0,2,1.0,2,5093,2,5093,2,16.0,2,16.0,2,1.0,2,1.0,92,0.003131728322568,92,0.003131728322568,92,16,92,16
matrix_expressions.MUT252.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#operator>(const class cv::Mat & a, const class cv::Mat & b)#1069",915,92,1,92,1,10,2.0,10,2.0,10,1.0,10,1.0,10,5133,10,5133,10,1.0,10,1.0,10,1.0,10,1.0,92,0.0001947798987144,92,0.0001947798987144,92,1,92,1
persistence_types.MUT51.cpp,"opencv_core/modules/core/src/persistence_types.cpp#write(class cv::FileStorage & fs, const cv::String & name, const class cv::SparseMat & m)#105",915,129,1,129,1,6,2.0,6,2.0,6,1.0,6,1.0,6,5133,6,5133,6,1.0,6,1.0,6,1.0,6,1.0,129,0.0001947798987144,129,0.0001947798987144,129,1,129,1
matrix.MUT537.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::checkVector(int _elemChannels, int _depth, _Bool _requireContinuous)#1285",915,238,1,238,1,85,2.0,85,2.0,85,1.0,85,1.0,85,5133,85,5133,85,1.0,85,1.0,85,1.0,85,1.0,238,0.0001947798987144,238,0.0001947798987144,238,1,238,1
persistence_xml.MUT52.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLEmitter::startWriteStruct(const struct cv::FStructData & parent, const char * key, int struct_flags, const char * type_name)#131",915,207,1,207,1,5,2.0,5,2.0,5,1.0,5,1.0,5,5118,5,5118,5,1.0,5,1.0,5,1.0,5,1.0,207,0.0001953506544246,207,0.0001953506544246,207,1,207,1
dxt.MUT109.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#338",915,65,1,65,1,8,4.0,8,4.0,8,1.0,8,1.0,8,5130,8,5130,8,3.0,8,3.0,8,1.0,8,1.0,65,0.0005844535359438,65,0.0005844535359438,65,3,65,3
persistence_yml.MUT196.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLParser::parseValue(char * ptr, class cv::FileNode & node, int min_indent, _Bool is_parent_flow)#458",915,62,1,62,1,1,5.0,1,5.0,1,1.0,1,1.0,1,5126,1,5126,1,4.0,1,4.0,1,1.0,1,1.0,62,0.0007797270955165,62,0.0007797270955165,62,4,62,4
umatrix.MUT423.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::reshape(int _cn, int _newndims, const int * _newsz)#1058",915,47,1,47,1,1,3.0,1,3.0,1,1.0,1,1.0,1,5132,1,5132,1,2.0,1,2.0,1,1.0,1,1.0,47,0.0003895597974289,47,0.0003895597974289,47,2,47,2
matrix_iterator.MUT116.cpp,"opencv_core/modules/core/src/matrix_iterator.cpp#MatConstIterator::seek(ptrdiff_t ofs, _Bool relative)#238",915,37,1,37,1,2,8.0,2,8.0,2,1.0,2,1.0,2,5092,2,5092,2,7.0,2,7.0,2,1.0,2,1.0,37,0.0013728181996469,37,0.0013728181996469,37,7,37,7
persistence.MUT1218.cpp,"opencv_core/modules/core/src/persistence.cpp#FileNodeIterator::readRaw(const cv::String & fmt, void * _data0, size_t maxsz)#2581",915,76,1,76,1,1,19.0,1,19.0,1,1.0,1,1.0,1,5113,1,5113,1,18.0,1,18.0,1,1.0,1,1.0,76,0.0035080880919898,76,0.0035080880919898,76,18,76,18
matrix.MUT280.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::create(int d, const int * _sizes, int _type)#699",915,34,1,34,1,1,17.0,1,17.0,1,1.0,1,1.0,1,1048,1,1048,1,16.0,1,16.0,1,1.0,1,1.0,34,0.0150375939849624,34,0.0150375939849624,34,16,34,16
matrix_expressions.MUT494.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#Mat::eye(cv::Size size, int type)#1814",915,183,1,183,1,67,2.0,67,2.0,67,1.0,67,1.0,67,5133,67,5133,67,1.0,67,1.0,67,1.0,67,1.0,183,0.0001947798987144,183,0.0001947798987144,183,1,183,1
dxt.MUT459.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT(const struct cv::OcvDftOptions & c, const Complex<T> * src, Complex<T> * dst)#1101",915,68,1,68,1,11,3.0,11,3.0,11,1.0,11,1.0,11,5130,11,5130,11,2.0,11,2.0,11,1.0,11,1.0,68,0.000389711613406,68,0.000389711613406,68,2,68,2
dxt.MUT489.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT(const struct cv::OcvDftOptions & c, const Complex<T> * src, Complex<T> * dst)#1151",915,67,1,67,1,10,4.0,10,4.0,10,1.0,10,1.0,10,5130,10,5130,10,3.0,10,3.0,10,1.0,10,1.0,67,0.0005844535359438,67,0.0005844535359438,67,3,67,3
persistence_yml.MUT191.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLParser::parseValue(char * ptr, class cv::FileNode & node, int min_indent, _Bool is_parent_flow)#444",915,57,1,57,1,4,19.0,4,19.0,4,1.0,4,1.0,4,5115,4,5115,4,18.0,4,18.0,4,1.0,4,1.0,57,0.0035067212156633,57,0.0035067212156633,57,18,57,18
dxt.MUT1003.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDftImpl::init(int _width, int _height, int _depth, int _src_channels, int _dst_channels, int flags, int _nonzero_rows)#2943",915,91,1,91,1,10,3.0,10,3.0,10,1.0,10,1.0,10,5132,10,5132,10,2.0,10,2.0,10,1.0,10,1.0,91,0.0003895597974289,91,0.0003895597974289,91,2,91,2
persistence_json.MUT18.cpp,opencv_core/modules/core/src/persistence_json.cpp#JSONEmitter::endWriteStruct(const struct cv::FStructData & current_struct)#58,915,207,1,207,1,8,2.0,8,2.0,8,1.0,8,1.0,8,5125,8,5125,8,1.0,8,1.0,8,1.0,8,1.0,207,0.000195083886071,207,0.000195083886071,207,1,207,1
matrix_iterator.MUT178.cpp,opencv_core/modules/core/src/matrix_iterator.cpp#SparseMatConstIterator::operator++()#347,915,94,1,94,1,11,2.0,11,2.0,11,1.0,11,1.0,11,5131,11,5131,11,1.0,11,1.0,11,1.0,11,1.0,94,0.000194855806703,94,0.000194855806703,94,1,94,1
dxt.MUT734.cpp,"opencv_core/modules/core/src/dxt.cpp#CopyTo2Columns(const uchar * _src0, const uchar * _src1, uchar * _dst, size_t dst_step, int len, size_t elem_size)#1613",915,95,1,95,1,11,3.0,11,3.0,11,1.0,11,1.0,11,5132,11,5132,11,2.0,11,2.0,11,1.0,11,1.0,95,0.0003895597974289,95,0.0003895597974289,95,2,95,2
persistence_yml.MUT180.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLParser::parseKey(char * ptr, class cv::FileNode & map_node, class cv::FileNode & value_placeholder)#422",915,59,1,59,1,5,19.0,5,19.0,5,1.0,5,1.0,5,5115,5,5115,5,18.0,5,18.0,5,1.0,5,1.0,59,0.0035067212156633,59,0.0035067212156633,59,18,59,18
persistence.MUT1194.cpp,opencv_core/modules/core/src/persistence.cpp#FileNodeIterator::operator++()#2529,915,62,1,62,1,12,40.0,12,40.0,12,1.0,12,1.0,12,5095,12,5095,12,39.0,12,39.0,12,1.0,12,1.0,62,0.0075964160498636,62,0.0075964160498636,62,39,62,39
matrix.MUT55.cpp,"opencv_core/modules/core/src/matrix.cpp#StdMatAllocator::allocate(int dims, const int * sizes, int type, void * data0, size_t * step, enum cv::AccessFlag , enum cv::UMatUsageFlags )#147",915,174,1,174,1,124,2.0,124,2.0,124,1.0,124,1.0,124,1040,124,1040,124,1.0,124,1.0,124,1.0,124,1.0,174,0.0009606147934678,174,0.0009606147934678,174,1,174,1
umatrix.MUT298.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::UMat(const class cv::UMat & m, const class cv::Range & _rowRange, const class cv::Range & _colRange)#778",915,94,1,94,1,1,15.0,1,15.0,1,1.0,1,1.0,1,5107,1,5107,1,14.0,1,14.0,1,1.0,1,1.0,94,0.0027338410466705,94,0.0027338410466705,94,14,94,14
