bug_name,buggy_line_key,# of failing Tcs,# of lines executed by failing TCs,# of mutants,# of uncompilable mutants,# of mutans on buggy line,# of uncompilable mutants on buggy line,# of compilable mutants on buggy line,total p2f (all mutants),total f2p (all mutants),# of functions,# of function with same highest met score,met score of highest rank,rank of buggy function (function level) (met),met score of buggy function,# of function with same highest muse score,muse score of highest rank,rank of buggy function (function level) (muse),muse score of buggy function
persistence_xml.MUT320.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLParser::parseTag(char * ptr, std::string & tag_name, std::string & type_name, int & tag_type)#692",20,3005,1270,119,4,0,4,279434,13,915,1,0.4961389383568338,915,0.0,1,0.0407989445174172,915,0.0
umatrix.MUT81.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::UMat(int _dims, const int * _sz, int _type, enum cv::UMatUsageFlags _usageFlags)#293",16,767,1277,144,20,3,17,1054037,16,915,1,1.0,1,1.0,1,0.0522875816993464,1,0.0522875816993464
matrix_expressions.MUT252.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#operator>(const class cv::Mat & a, const class cv::Mat & b)#1069",1,641,1034,179,20,12,8,794485,1,915,1,1.0,1,1.0,1,0.0555555555555555,1,0.0555555555555555
persistence_types.MUT51.cpp,"opencv_core/modules/core/src/persistence_types.cpp#write(class cv::FileStorage & fs, const cv::String & name, const class cv::SparseMat & m)#105",1,1095,1184,133,20,0,20,412216,0,915,915,0.0,915,0.0,913,0.0,913,0.0
matrix.MUT537.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::checkVector(int _elemChannels, int _depth, _Bool _requireContinuous)#1285",1,1551,846,188,20,0,20,392963,0,915,915,0.0,915,0.0,914,0.0,914,0.0
persistence_xml.MUT52.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLEmitter::startWriteStruct(const struct cv::FStructData & parent, const char * key, int struct_flags, const char * type_name)#131",1,1847,1263,129,20,0,20,272075,1,915,1,1.0,915,0.0,1,0.0249928659665301,914,0.0
dxt.MUT109.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#338",3,1636,1306,165,20,3,17,498724,21,915,1,1.0,1,1.0,1,0.0251604687922911,2,0.0126262626262626
persistence_yml.MUT196.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLParser::parseValue(char * ptr, class cv::FileNode & node, int min_indent, _Bool is_parent_flow)#458",4,1509,1177,89,7,0,7,370876,12,915,1,1.0,1,1.0,1,0.0384615384615384,1,0.0384615384615384
umatrix.MUT423.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::reshape(int _cn, int _newndims, const int * _newsz)#1058",2,282,1015,140,20,0,20,817943,6,915,1,1.0,1,1.0,1,0.0408163265306122,1,0.0408163265306122
matrix_iterator.MUT116.cpp,"opencv_core/modules/core/src/matrix_iterator.cpp#MatConstIterator::seek(ptrdiff_t ofs, _Bool relative)#238",7,672,1018,129,20,0,20,669206,136,915,1,1.0,1,1.0,1,0.0145985401459854,1,0.0145985401459854
persistence.MUT1218.cpp,"opencv_core/modules/core/src/persistence.cpp#FileNodeIterator::readRaw(const cv::String & fmt, void * _data0, size_t maxsz)#2581",18,2937,1151,120,8,0,8,157992,46,915,1,1.0,1,1.0,1,0.0851063829787234,1,0.0851063829787234
matrix.MUT280.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::create(int d, const int * _sizes, int _type)#699",16,425,1194,77,8,0,8,40137,38,915,1,1.0,1,1.0,1,0.0911680911680911,1,0.0911680911680911
matrix_expressions.MUT494.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#Mat::eye(cv::Size size, int type)#1814",1,1165,982,198,20,10,10,407907,0,915,915,0.0,915,0.0,915,0.0,915,0.0
dxt.MUT459.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT(const struct cv::OcvDftOptions & c, const Complex<T> * src, Complex<T> * dst)#1101",2,1485,1412,170,20,0,20,328480,33,915,1,0.7071067811865475,915,0.0,1,0.0223655712768605,915,0.0
dxt.MUT489.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT(const struct cv::OcvDftOptions & c, const Complex<T> * src, Complex<T> * dst)#1151",3,1694,1372,122,20,0,20,184709,26,915,1,1.0,1,1.0,1,0.0111111111111111,2,0.0105820105820105
persistence_yml.MUT191.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLParser::parseValue(char * ptr, class cv::FileNode & node, int min_indent, _Bool is_parent_flow)#444",18,2717,1152,131,3,0,3,215174,119,915,1,1.0,1,1.0,1,0.0392525133135898,2,0.0375
dxt.MUT1003.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDftImpl::init(int _width, int _height, int _depth, int _src_channels, int _dst_channels, int flags, int _nonzero_rows)#2943",2,1343,1546,173,20,5,15,339595,0,915,915,0.0,915,0.0,915,0.0,915,0.0
persistence_json.MUT18.cpp,opencv_core/modules/core/src/persistence_json.cpp#JSONEmitter::endWriteStruct(const struct cv::FStructData & current_struct)#58,1,1812,1205,131,20,1,19,306209,0,915,915,0.0,915,0.0,914,0.0,914,0.0
matrix_iterator.MUT178.cpp,opencv_core/modules/core/src/matrix_iterator.cpp#SparseMatConstIterator::operator++()#347,1,724,1171,92,20,0,20,715930,1,915,1,1.0,1,1.0,1,0.0238095238095238,1,0.0238095238095238
dxt.MUT734.cpp,"opencv_core/modules/core/src/dxt.cpp#CopyTo2Columns(const uchar * _src0, const uchar * _src1, uchar * _dst, size_t dst_step, int len, size_t elem_size)#1613",2,1453,1293,147,20,2,18,307308,37,915,1,0.5,915,0.0,1,0.0190344931408828,915,0.0
persistence_yml.MUT180.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLParser::parseKey(char * ptr, class cv::FileNode & map_node, class cv::FileNode & value_placeholder)#422",18,2748,1180,80,20,0,20,254856,19,915,1,0.0514344499873639,915,0.0,1,0.0404047213057829,914,0.0
persistence.MUT1194.cpp,opencv_core/modules/core/src/persistence.cpp#FileNodeIterator::operator++()#2529,39,2844,1321,161,19,0,19,91093,97,915,1,1.0,1,1.0,1,0.0418367346938775,1,0.0418367346938775
matrix.MUT55.cpp,"opencv_core/modules/core/src/matrix.cpp#StdMatAllocator::allocate(int dims, const int * sizes, int type, void * data0, size_t * step, enum cv::AccessFlag , enum cv::UMatUsageFlags )#147",1,1109,866,177,20,3,17,117525,1,915,1,1.0,1,1.0,1,0.0277777777777777,1,0.0277777777777777
umatrix.MUT298.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::UMat(const class cv::UMat & m, const class cv::Range & _rowRange, const class cv::Range & _colRange)#778",14,867,1025,62,20,1,19,743604,598,915,2,1.0,2,1.0,1,0.0095386793613146,1,0.0095386793613146
matrix_expressions.MUT206.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#operator*(const class cv::MatExpr & e, double s)#867",1,943,1003,210,18,10,8,552575,0,915,915,0.0,915,0.0,914,0.0,914,0.0
dxt.MUT97.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#316",3,1437,1590,164,20,0,20,423601,39,915,1,0.8164965809277261,915,0.0,1,0.0141504795269413,915,0.0
persistence_types.MUT47.cpp,"opencv_core/modules/core/src/persistence_types.cpp#write(class cv::FileStorage & fs, const cv::String & name, const class cv::SparseMat & m)#99",1,2348,1332,104,20,0,20,248095,4,915,1,1.0,1,1.0,1,0.0380952380952381,1,0.0380952380952381
matrix_decomp.MUT116.cpp,"opencv_core/modules/core/src/matrix_decomp.cpp#QRImpl(_Tp * A, size_t astep, int m, int n, int k, _Tp * b, size_t bstep, _Tp * hFactors, _Tp eps)#246",3,662,1170,68,19,0,19,717688,63,915,1,0.7745966692414834,915,0.0,1,0.0215496349219508,915,0.0
dxt.MUT772.cpp,"opencv_core/modules/core/src/dxt.cpp#RealDFT_64f(const struct cv::OcvDftOptions & c, const double * src, double * dst)#1693",2,1168,1346,170,20,11,9,351801,2,915,1,1.0,1,1.0,1,0.0666666666666666,1,0.0666666666666666
persistence_xml.MUT60.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLEmitter::write(const char * key, const char * str, _Bool quote)#163",10,3157,1397,145,20,2,18,80860,34,915,4,0.0597614304667196,915,0.0,1,0.0229097742962697,914,0.0
persistence.MUT598.cpp,opencv_core/modules/core/src/persistence.cpp#Impl::switch_to_Base64_state(class FileStorage_API::Base64State new_state)#1223,2,936,1409,144,20,0,20,428327,18,915,1,1.0,1,1.0,1,0.0451127819548872,1,0.0451127819548872
matrix.MUT452.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::locateROI(cv::Size & wholeSize, cv::Point & ofs)#1101",70,756,1209,100,20,0,20,1035453,364,915,1,1.0,1,1.0,1,0.0470145697165534,2,0.0091324200913242
persistence.MUT699.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::reserveNodeSpace(class cv::FileNode & node, size_t sz)#1468",38,2796,1378,157,19,0,19,129103,25,915,2,0.1622214211307625,2,0.1622214211307625,1,0.0293040293040293,2,0.0134615384615384
persistence.MUT1046.cpp,opencv_core/modules/core/src/persistence.cpp#FileNode::isCollection(int flags)#2233,26,1874,1095,113,20,1,19,152897,43,915,1,0.9405399431259605,1,0.9405399431259605,1,0.046590909090909,1,0.046590909090909
dxt.MUT1474.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDctImpl::apply(const uchar * src, size_t src_step, uchar * dst, size_t dst_step)#4349",1,821,1335,99,20,7,13,588885,14,915,1,0.1221694443563052,915,0.0,1,0.0308594532727896,915,0.0
persistence_types.MUT55.cpp,"opencv_core/modules/core/src/persistence_types.cpp#write(class cv::FileStorage & fs, const cv::String & name, const class cv::SparseMat & m)#110",1,1886,1215,92,20,5,15,273752,1,915,1,1.0,1,1.0,1,0.03125,1,0.03125
matrix_expressions.MUT177.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#operator+(const class cv::Mat & m, const class cv::MatExpr & e)#724",1,970,759,145,4,0,4,301546,0,915,915,0.0,915,0.0,915,0.0,915,0.0
umatrix.MUT2.cpp,opencv_core/modules/core/src/umatrix.cpp#UMatData::UMatData(const class cv::MatAllocator * allocator)#62,16,445,1223,109,20,1,19,45519,113,915,1,1.0,1,1.0,1,0.0385964912280701,1,0.0385964912280701
persistence_json.MUT187.cpp,"opencv_core/modules/core/src/persistence_json.cpp#JSONParser::parseKey(char * ptr, class cv::FileNode & collection, class cv::FileNode & value_placeholder)#409",12,3155,1252,122,3,0,3,187872,13,915,1,1.0,1,1.0,1,0.2142857142857142,1,0.2142857142857142
persistence.MUT1234.cpp,"opencv_core/modules/core/src/persistence.cpp#FileNodeIterator::readRaw(const cv::String & fmt, void * _data0, size_t maxsz)#2599",1,2725,1274,125,20,0,20,222859,0,915,915,0.0,915,0.0,915,0.0,915,0.0
persistence.MUT389.cpp,opencv_core/modules/core/src/persistence.cpp#Impl::gets(size_t maxCount)#815,25,3034,1223,144,20,6,14,197727,0,915,915,0.0,915,0.0,915,0.0,915,0.0
mean.dispatch.MUT82.cpp,"opencv_core/modules/core/src/mean.dispatch.cpp#meanStdDev(cv::InputArray _src, cv::OutputArray _mean, cv::OutputArray _sdv, cv::InputArray _mask)#627",1,416,1178,116,17,0,17,971557,33,915,1,0.0495073771488337,915,0.0,1,0.0199868237855252,915,0.0
dxt.MUT650.cpp,"opencv_core/modules/core/src/dxt.cpp#CCSIDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1455",2,1481,1208,159,20,0,20,192243,4,915,1,1.0,1,1.0,1,0.019047619047619,1,0.019047619047619
dxt.MUT851.cpp,"opencv_core/modules/core/src/dxt.cpp#ippi_DFT_R_32F(const uchar * src, size_t src_step, uchar * dst, size_t dst_step, int width, int height, _Bool inv, int norm_flag)#1989",1,1417,1564,188,20,5,15,323498,22,915,1,0.0495073771488337,915,0.0,1,0.0131228145722377,915,0.0
dxt.MUT542.cpp,"opencv_core/modules/core/src/dxt.cpp#RealDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1262",3,1644,1421,170,19,0,19,294380,33,915,1,1.0,1,1.0,1,0.0179343216461539,3,0.0044117647058823
downhill_simplex.MUT134.cpp,"opencv_core/modules/core/src/downhill_simplex.cpp#DownhillSolverImpl::replacePoint(class cv::Mat & p, class cv::Mat & coord_sum, class cv::Mat & y, int ihi, double alpha_, double ytry)#446",1,530,1128,111,20,0,20,990872,7,915,2,1.0,2,1.0,1,0.0367647058823529,2,0.0073529411764705
matrix_iterator.MUT171.cpp,opencv_core/modules/core/src/matrix_iterator.cpp#SparseMatConstIterator::operator++()#336,1,796,1209,90,20,0,20,684628,5,915,1,1.0,1,1.0,1,0.0396825396825396,1,0.0396825396825396
dxt.MUT1123.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDftImpl::colDft(const uchar * src_data, size_t src_step, uchar * dst_data, size_t dst_step, int stage_src_channels, int stage_dst_channels, _Bool isLastStage)#3184",2,1570,1430,195,20,2,18,141133,14,915,2,1.0,2,1.0,1,0.0380952380952381,2,0.0070175438596491
persistence_types.MUT57.cpp,"opencv_core/modules/core/src/persistence_types.cpp#read(const class cv::FileNode & node, class cv::Mat & m, const class cv::Mat & default_mat)#118",19,2979,1232,140,12,0,12,164957,129,915,1,1.0,1,1.0,1,0.0562130177514792,1,0.0562130177514792
dxt.MUT669.cpp,"opencv_core/modules/core/src/dxt.cpp#CCSIDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1490",2,1482,1450,138,20,0,20,412696,21,915,1,1.0,1,1.0,1,0.0260851364942259,3,0.0043290043290043
persistence.MUT118.cpp,"opencv_core/modules/core/src/persistence.cpp#calcStructSize(const char * dt, int initial_size)#270",13,2972,1298,161,6,0,6,173766,19,915,1,1.0,1,1.0,1,0.1357142857142857,1,0.1357142857142857
has_non_zero.dispatch.MUT3.cpp,opencv_core/modules/core/src/has_non_zero.dispatch.cpp#hasNonZero(cv::InputArray _src)#77,75,527,1097,91,18,4,14,918307,460,915,1,0.8563488385776752,1,0.8563488385776752,1,0.0665220535068691,1,0.0665220535068691
dxt.MUT752.cpp,"opencv_core/modules/core/src/dxt.cpp#ExpandCCS(uchar * _ptr, int n, int elem_size)#1647",1,1392,1458,180,20,2,18,392889,35,915,1,1.0,1,1.0,1,0.0168502563623971,3,0.0029239766081871
