bug_name,key,total # of functions,# of functions with same highest Binary score,Binary score of highest rank,rank of buggy function (Binary),Binary score of buggy function,rank of buggy function among functions executed by failing tcs (Binary),# of functions with same highest GP13 score,GP13 score of highest rank,rank of buggy function (GP13),GP13 score of buggy function,rank of buggy function among functions executed by failing tcs (GP13),# of functions with same highest Jaccard score,Jaccard score of highest rank,rank of buggy function (Jaccard),Jaccard score of buggy function,rank of buggy function among functions executed by failing tcs (Jaccard),# of functions with same highest Naish1 score,Naish1 score of highest rank,rank of buggy function (Naish1),Naish1 score of buggy function,rank of buggy function among functions executed by failing tcs (Naish1),# of functions with same highest Naish2 score,Naish2 score of highest rank,rank of buggy function (Naish2),Naish2 score of buggy function,rank of buggy function among functions executed by failing tcs (Naish2),# of functions with same highest Ochiai score,Ochiai score of highest rank,rank of buggy function (Ochiai),Ochiai score of buggy function,rank of buggy function among functions executed by failing tcs (Ochiai),# of functions with same highest Russel+Rao score,Russel+Rao score of highest rank,rank of buggy function (Russel+Rao),Russel+Rao score of buggy function,rank of buggy function among functions executed by failing tcs (Russel+Rao),# of functions with same highest Wong1 score,Wong1 score of highest rank,rank of buggy function (Wong1),Wong1 score of buggy function,rank of buggy function among functions executed by failing tcs (Wong1)
templmatch.MUT53.cpp,"opencv_imgproc/modules/imgproc/src/templmatch.cpp#crossCorr(const class cv::Mat & img, const class cv::Mat & _templ, class cv::Mat & corr, cv::Point anchor, double delta, int borderType)#668",654,1,1,1,1,1,1,147.0,1,147.0,1,1,1.0,1,1.0,1,1,1307,1,1307,1,1,146.0,1,146.0,1,1,1.0,1,1.0,1,1,0.1004817618719889,1,0.1004817618719889,1,1,146,1,146,1
stackblur.MUT184.cpp,opencv_imgproc/modules/imgproc/src/stackblur.cpp#FUNCTIONNOTFOUND#401,654,8,1,8,1,8,1,4.0,1,4.0,1,1,1.0,1,1.0,1,1,1451,1,1451,1,1,3.0,1,3.0,1,1,1.0,1,1.0,1,8,0.0020632737276478,8,0.0020632737276478,8,8,3,8,3,8
sumpixels.dispatch.MUT72.cpp,"opencv_imgproc/modules/imgproc/src/sumpixels.dispatch.cpp#integral_(const T * src, size_t _srcstep, ST * sum, size_t _sumstep, QT * sqsum, size_t _sqsumstep, ST * tilted, size_t _tiltedstep, int width, int height, int cn)#288",654,6,1,6,1,6,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,1453,4,1453,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,6,0.0006877579092159,6,0.0006877579092159,6,6,1,6,1,6
phasecorr.MUT218.cpp,opencv_imgproc/modules/imgproc/src/phasecorr.cpp#fftShift(cv::InputOutputArray _out)#401,654,5,1,5,1,5,5,2.0,5,2.0,5,5,1.0,5,1.0,5,5,1452,5,1452,5,5,1.0,5,1.0,5,5,1.0,5,1.0,5,5,0.0006882312456985,5,0.0006882312456985,5,5,1,5,1,5
demosaicing.MUT469.cpp,"opencv_imgproc/modules/imgproc/src/demosaicing.cpp#Bayer2RGB_VNG_8u(const class cv::Mat & srcmat, class cv::Mat & dstmat, int code)#1090",654,3,1,3,1,3,2,3.0,2,3.0,2,2,1.0,2,1.0,2,2,1452,2,1452,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,3,0.0013755158184319,3,0.0013755158184319,3,3,2,3,2,3
histogram.MUT590.cpp,"opencv_imgproc/modules/imgproc/src/histogram.cpp#calcBackProj_(int & _ptrs, const int & _deltas, cv::Size imsize, const class cv::Mat & hist, int dims, const float ** _ranges, const double * _uniranges, float scale, _Bool uniform)#1333",654,12,1,12,1,12,7,2.0,7,2.0,7,7,1.0,7,1.0,7,7,1453,7,1453,7,7,1.0,7,1.0,7,7,1.0,7,1.0,7,12,0.0006877579092159,12,0.0006877579092159,12,12,1,12,1,12
corner.MUT225.cpp,"opencv_imgproc/modules/imgproc/src/corner.cpp#cvPreCornerDetect(const void * srcarr, void * dstarr, int aperture_size)#777",654,20,1,20,1,20,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,1453,2,1453,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,20,0.0006877579092159,20,0.0006877579092159,20,20,1,20,1,20
spatialgradient.MUT79.cpp,"opencv_imgproc/modules/imgproc/src/spatialgradient.cpp#spatialGradient(cv::InputArray _src, cv::OutputArray _dx, cv::OutputArray _dy, int ksize, int borderType)#228",654,21,1,21,1,21,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,1453,2,1453,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,21,0.0006877579092159,21,0.0006877579092159,21,21,1,21,1,21
templmatch.MUT155.cpp,"opencv_imgproc/modules/imgproc/src/templmatch.cpp#matchTemplateMask(cv::InputArray _img, cv::InputArray _templ, cv::OutputArray _result, int method, cv::InputArray _mask)#870",654,3,1,3,1,3,1,25.0,1,25.0,1,1,1.0,1,1.0,1,1,1430,1,1430,1,1,24.0,1,24.0,1,1,1.0,1,1.0,1,3,0.0165061898211829,3,0.0165061898211829,3,3,24,3,24,3
morph.dispatch.MUT138.cpp,"opencv_imgproc/modules/imgproc/src/morph.dispatch.cpp#morphologyEx(cv::InputArray _src, cv::OutputArray _dst, int op, cv::InputArray _kernel, cv::Point anchor, int iterations, int borderType, const cv::Scalar & borderValue)#1198",654,26,1,26,1,26,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,1453,2,1453,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,26,0.0006877579092159,26,0.0006877579092159,26,26,1,26,1,26
resize.MUT1001.cpp,"opencv_imgproc/modules/imgproc/src/resize.cpp#VResizeLinear::operator()(const WT ** src, T * dst, const AT * beta, int width)#1884",654,31,1,31,1,31,17,3.0,17,3.0,17,17,1.0,17,1.0,17,17,1452,17,1452,17,17,2.0,17,2.0,17,17,1.0,17,1.0,17,31,0.0013755158184319,31,0.0013755158184319,31,31,2,31,2,31
lsd.MUT192.cpp,"opencv_imgproc/modules/imgproc/src/lsd.cpp#LineSegmentDetectorImpl::region2rect(const int & reg, const double reg_angle, const double prec, const double p, struct cv::LineSegmentDetectorImpl::rect & rec)#703",654,43,1,43,1,43,20,3.0,20,3.0,20,20,1.0,20,1.0,20,20,1444,20,1444,20,20,2.0,20,2.0,20,20,1.0,20,1.0,20,43,0.0013831258644536,43,0.0013831258644536,43,43,2,43,2,43
contours.MUT238.cpp,"opencv_imgproc/modules/imgproc/src/contours.cpp#icvFetchContourEx(schar * ptr, int step, CvPoint pt, CvSeq * contour, int _method, int nbd, CvRect * _rect)#812",654,6,1,6,1,6,2,24.0,2,24.0,2,2,1.0,2,1.0,2,2,1421,2,1421,2,2,23.0,2,23.0,2,2,1.0,2,1.0,2,6,0.0159279778393351,6,0.0159279778393351,6,6,23,6,23,6
rotcalipers.MUT78.cpp,"opencv_imgproc/modules/imgproc/src/rotcalipers.cpp#rotatingCalipers(const cv::Point2f * points, int n, int mode, float * out)#242",654,6,1,6,1,6,6,2.0,6,2.0,6,6,1.0,6,1.0,6,6,1450,6,1450,6,6,1.0,6,1.0,6,6,1.0,6,1.0,6,6,0.0006891798759476,6,0.0006891798759476,6,6,1,6,1,6
color_lab.MUT1664.cpp,"opencv_imgproc/modules/imgproc/src/color_lab.cpp#RGB2Luv_b::operator()(const uchar * src, uchar * dst, int n)#3527",654,36,1,36,1,36,5,2.0,5,2.0,5,5,1.0,5,1.0,5,5,1453,5,1453,5,5,1.0,5,1.0,5,5,1.0,5,1.0,5,36,0.0006877579092159,36,0.0006877579092159,36,36,1,36,1,36
histogram.MUT96.cpp,"opencv_imgproc/modules/imgproc/src/histogram.cpp#calcHist_(int & _ptrs, const int & _deltas, cv::Size imsize, class cv::Mat & hist, int dims, const float ** _ranges, const double * _uniranges, _Bool uniform)#254",654,18,1,18,1,18,10,2.0,10,2.0,10,10,1.0,10,1.0,10,10,1451,10,1451,10,10,1.0,10,1.0,10,10,1.0,10,1.0,10,18,0.0006887052341597,18,0.0006887052341597,18,18,1,18,1,18
color_lab.MUT615.cpp,opencv_imgproc/modules/imgproc/src/color_lab.cpp#createLabTabs()#1247,654,12,1,12,1,12,11,5.0,11,5.0,11,11,1.0,11,1.0,11,11,1447,11,1447,11,11,4.0,11,4.0,11,11,1.0,11,1.0,11,12,0.0027567195037904,12,0.0027567195037904,12,12,4,12,4,12
corner.MUT193.cpp,"opencv_imgproc/modules/imgproc/src/corner.cpp#preCornerDetect(cv::InputArray _src, cv::OutputArray _dst, int ksize, int borderType)#695",654,20,1,20,1,20,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,1453,2,1453,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,20,0.0006877579092159,20,0.0006877579092159,20,20,1,20,1,20
corner.MUT84.cpp,"opencv_imgproc/modules/imgproc/src/corner.cpp#eigen2x2(const float * cov, float * dst, int n)#209",654,26,1,26,1,26,5,2.0,5,2.0,5,5,1.0,5,1.0,5,5,1453,5,1453,5,5,1.0,5,1.0,5,5,1.0,5,1.0,5,26,0.0006877579092159,26,0.0006877579092159,26,26,1,26,1,26
histogram.MUT1394.cpp,"opencv_imgproc/modules/imgproc/src/histogram.cpp#cvCalcArrBackProjectPatch(CvArr ** arr, CvArr * dst, CvSize patch_size, CvHistogram * hist, int method, double norm_factor)#3132",654,13,1,13,1,13,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,1453,4,1453,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,13,0.0006877579092159,13,0.0006877579092159,13,13,1,13,1,13
corner.MUT2.cpp,"opencv_imgproc/modules/imgproc/src/corner.cpp#calcMinEigenVal(const class cv::Mat & _cov, class cv::Mat & _dst)#62",654,25,1,25,1,25,8,3.0,8,3.0,8,8,1.0,8,1.0,8,8,1452,8,1452,8,8,2.0,8,2.0,8,8,1.0,8,1.0,8,25,0.0013755158184319,25,0.0013755158184319,25,25,2,25,2,25
canny.MUT240.cpp,"opencv_imgproc/modules/imgproc/src/canny.cpp#Canny(cv::InputArray _src, cv::OutputArray _dst, double low_thresh, double high_thresh, int aperture_size, _Bool L2gradient)#855",654,32,1,32,1,32,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,1336,3,1336,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,32,0.0007479431563201,32,0.0007479431563201,32,32,1,32,1,32
phasecorr.MUT326.cpp,"opencv_imgproc/modules/imgproc/src/phasecorr.cpp#createHanningWindow(cv::OutputArray _dst, cv::Size winSize, int type)#637",654,6,1,6,1,6,5,3.0,5,3.0,5,5,1.0,5,1.0,5,5,1452,5,1452,5,5,2.0,5,2.0,5,5,1.0,5,1.0,5,6,0.0013755158184319,6,0.0013755158184319,6,6,2,6,2,6
contours_new.MUT237.cpp,opencv_imgproc/modules/imgproc/src/contours_new.cpp#ContourScanner_::findNext()#596,654,7,1,7,1,7,7,113.0,7,113.0,7,7,1.0,7,1.0,7,7,1341,7,1341,7,7,112.0,7,112.0,7,7,1.0,7,1.0,7,7,0.0770818995182381,7,0.0770818995182381,7,7,112,7,112,7
demosaicing.MUT744.cpp,opencv_imgproc/modules/imgproc/src/demosaicing.cpp#Bayer2RGB_EdgeAware_T_Invoker::operator()(const class cv::Range & range)#1562,654,5,1,5,1,5,5,2.0,5,2.0,5,5,1.0,5,1.0,5,5,1453,5,1453,5,5,1.0,5,1.0,5,5,1.0,5,1.0,5,5,0.0006877579092159,5,0.0006877579092159,5,5,1,5,1,5
intelligent_scissors.MUT172.cpp,opencv_imgproc/modules/imgproc/src/intelligent_scissors.cpp#Impl::buildMap(const cv::Point & start_point)#601,654,29,1,29,1,29,6,15.0,6,15.0,6,6,1.0,6,1.0,6,6,1440,6,1440,6,6,14.0,6,14.0,6,6,1.0,6,1.0,6,29,0.0096286107290233,29,0.0096286107290233,29,29,14,29,14,29
samplers.MUT28.cpp,"opencv_imgproc/modules/imgproc/src/samplers.cpp#getRectSubPix_Cn_(const _Tp * src, size_t src_step, cv::Size src_size, _DTp * dst, size_t dst_step, cv::Size win_size, cv::Point2f center, int cn)#140",654,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,1453,4,1453,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0006877579092159,4,0.0006877579092159,4,4,1,4,1,4
histogram.MUT188.cpp,"opencv_imgproc/modules/imgproc/src/histogram.cpp#calcHist_(int & _ptrs, const int & _deltas, cv::Size imsize, class cv::Mat & hist, int dims, const float ** _ranges, const double * _uniranges, _Bool uniform)#372",654,13,1,13,1,13,6,3.0,6,3.0,6,6,1.0,6,1.0,6,6,1452,6,1452,6,6,2.0,6,2.0,6,6,1.0,6,1.0,6,13,0.0013755158184319,13,0.0013755158184319,13,13,2,13,2,13
phasecorr.MUT9.cpp,"opencv_imgproc/modules/imgproc/src/phasecorr.cpp#magSpectrums(cv::InputArray _src, cv::OutputArray _dst)#64",654,6,1,6,1,6,6,3.0,6,3.0,6,6,1.0,6,1.0,6,6,1451,6,1451,6,6,2.0,6,2.0,6,6,1.0,6,1.0,6,6,0.0013764624913971,6,0.0013764624913971,6,6,2,6,2,6
grabcut.MUT53.cpp,"opencv_imgproc/modules/imgproc/src/grabcut.cpp#GMM::addSample(int ci, const cv::Vec3d color)#173",654,9,1,9,1,9,9,2.0,9,2.0,9,9,1.0,9,1.0,9,9,1452,9,1452,9,9,1.0,9,1.0,9,9,1.0,9,1.0,9,9,0.0006882312456985,9,0.0006882312456985,9,9,1,9,1,9
phasecorr.MUT136.cpp,"opencv_imgproc/modules/imgproc/src/phasecorr.cpp#divSpectrums(cv::InputArray _srcA, cv::InputArray _srcB, cv::OutputArray _dst, int flags, _Bool conjB)#266",654,1,1,1,1,1,1,2.0,1,2.0,1,1,1.0,1,1.0,1,1,1453,1,1453,1,1,1.0,1,1.0,1,1,1.0,1,1.0,1,1,0.0006877579092159,1,0.0006877579092159,1,1,1,1,1,1
contours.MUT57.cpp,"opencv_imgproc/modules/imgproc/src/contours.cpp#cvStartFindContours_Impl(void * _img, CvMemStorage * storage, int header_size, int mode, int method, CvPoint offset, int needFillBorder)#239",654,5,1,5,1,5,2,26.0,2,26.0,2,2,1.0,2,1.0,2,2,1415,2,1415,2,2,25.0,2,25.0,2,2,1.0,2,1.0,2,5,0.0173611111111111,5,0.0173611111111111,5,5,25,5,25,5
resize.MUT528.cpp,opencv_imgproc/modules/imgproc/src/resize.cpp#resizeNNInvoker::operator()(const class cv::Range & range)#987,654,7,1,7,1,7,5,3.0,5,3.0,5,5,1.0,5,1.0,5,5,1451,5,1451,5,5,2.0,5,2.0,5,5,1.0,5,1.0,5,7,0.0013764624913971,7,0.0013764624913971,7,7,2,7,2,7
intelligent_scissors.MUT33.cpp,"opencv_imgproc/modules/imgproc/src/intelligent_scissors.cpp#Impl::setEdgeFeatureCannyParameters(double threshold1, double threshold2, int apertureSize, _Bool L2gradient)#220",654,46,1,46,1,46,3,3.0,3,3.0,3,3,1.0,3,1.0,3,3,1452,3,1452,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,46,0.0013755158184319,46,0.0013755158184319,46,46,2,46,2,46
color_lab.MUT663.cpp,opencv_imgproc/modules/imgproc/src/color_lab.cpp#createLabTabs()#1326,654,12,1,12,1,12,11,5.0,11,5.0,11,11,1.0,11,1.0,11,11,1447,11,1447,11,11,4.0,11,4.0,11,11,1.0,11,1.0,11,12,0.0027567195037904,12,0.0027567195037904,12,12,4,12,4,12
demosaicing.MUT565.cpp,"opencv_imgproc/modules/imgproc/src/demosaicing.cpp#Bayer2RGB_VNG_8u(const class cv::Mat & srcmat, class cv::Mat & dstmat, int code)#1227",654,3,1,3,1,3,2,3.0,2,3.0,2,2,1.0,2,1.0,2,2,1452,2,1452,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,3,0.0013755158184319,3,0.0013755158184319,3,3,2,3,2,3
contours.MUT741.cpp,"opencv_imgproc/modules/imgproc/src/contours.cpp#findContours_legacy(cv::InputArray _image, cv::OutputArrayOfArrays _contours, cv::OutputArray _hierarchy, int mode, int method, cv::Point offset)#1858",654,3,1,3,1,3,1,78.0,1,78.0,1,1,1.0,1,1.0,1,1,1377,1,1377,1,1,77.0,1,77.0,1,1,1.0,1,1.0,1,3,0.0529573590096286,3,0.0529573590096286,3,3,77,3,77,3
stackblur.MUT392.cpp,"opencv_imgproc/modules/imgproc/src/stackblur.cpp#opColumn(const float * srcPtr, float * dstPtr, float * stack, float * sum, float * sumIn, float * sumOut, const float mulVal, const int , const int , const int widthLen, const int ss, const int sp1)#774",654,7,1,7,1,7,2,14.0,2,14.0,2,2,1.0,2,1.0,2,2,1441,2,1441,2,2,13.0,2,13.0,2,2,1.0,2,1.0,2,7,0.0089408528198074,7,0.0089408528198074,7,7,13,7,13,7
stackblur.MUT203.cpp,"opencv_imgproc/modules/imgproc/src/stackblur.cpp#opComputeDiff(const uchar *& srcPtr, int *& diff0, const int w, const int CNR1)#444",654,8,1,8,1,8,2,3.0,2,3.0,2,2,1.0,2,1.0,2,2,1451,2,1451,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,8,0.0013764624913971,8,0.0013764624913971,8,8,2,8,2,8
intersection.MUT88.cpp,"opencv_imgproc/modules/imgproc/src/intersection.cpp#_rotatedRectangleIntersection(const class cv::RotatedRect & rect1, const class cv::RotatedRect & rect2, int & intersection)#250",654,3,1,3,1,3,1,5.0,1,5.0,1,1,1.0,1,1.0,1,1,1437,1,1437,1,1,4.0,1,4.0,1,1,1.0,1,1.0,1,3,0.0027758501040943,3,0.0027758501040943,3,3,4,3,4,3
intelligent_scissors.MUT8.cpp,opencv_imgproc/modules/imgproc/src/intelligent_scissors.cpp#Impl::resetFeatures_()#110,654,29,1,29,1,29,11,13.0,11,13.0,11,11,1.0,11,1.0,11,11,1439,11,1439,11,11,12.0,11,12.0,11,11,1.0,11,1.0,11,29,0.0082701585113714,29,0.0082701585113714,29,29,12,29,12,29
histogram.MUT1157.cpp,"opencv_imgproc/modules/imgproc/src/histogram.cpp#cvGetMinMaxHistValue(const CvHistogram * hist, float * value_min, float * value_max, int * idx_min, int * idx_max)#2621",654,3,1,3,1,3,1,2.0,1,2.0,1,1,1.0,1,1.0,1,1,1453,1,1453,1,1,1.0,1,1.0,1,1,1.0,1,1.0,1,3,0.0006877579092159,3,0.0006877579092159,3,3,1,3,1,3
demosaicing.MUT784.cpp,opencv_imgproc/modules/imgproc/src/demosaicing.cpp#Bayer2RGB_EdgeAware_T_Invoker::operator()(const class cv::Range & range)#1618,654,5,1,5,1,5,5,2.0,5,2.0,5,5,1.0,5,1.0,5,5,1453,5,1453,5,5,1.0,5,1.0,5,5,1.0,5,1.0,5,5,0.0006877579092159,5,0.0006877579092159,5,5,1,5,1,5
color_lab.MUT947.cpp,"opencv_imgproc/modules/imgproc/src/color_lab.cpp#RGB2Lab_f::operator()(const float * src, float * dst, int n)#2116",654,22,1,22,1,22,5,3.0,5,3.0,5,5,1.0,5,1.0,5,5,1452,5,1452,5,5,2.0,5,2.0,5,5,1.0,5,1.0,5,22,0.0013755158184319,22,0.0013755158184319,22,22,2,22,2,22
canny.MUT176.cpp,opencv_imgproc/modules/imgproc/src/canny.cpp#parallelCanny::operator()(const class cv::Range & boundaries)#619,654,4,1,4,1,4,2,9.0,2,9.0,2,2,1.0,2,1.0,2,2,1428,2,1428,2,2,8.0,2,8.0,2,2,1.0,2,1.0,2,4,0.0055710306406685,4,0.0055710306406685,4,4,8,4,8,4
histogram.MUT1337.cpp,"opencv_imgproc/modules/imgproc/src/histogram.cpp#cvCalcArrHist(CvArr ** img, CvHistogram * hist, int accumulate, const CvArr * mask)#2993",654,17,1,17,1,17,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,1453,4,1453,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,17,0.0006877579092159,17,0.0006877579092159,17,17,1,17,1,17
emd_new.MUT24.cpp,"opencv_imgproc/modules/imgproc/src/emd_new.cpp#EMDSolver::getCost(int i, int j)#136",654,16,1,16,1,16,14,6.0,14,6.0,14,14,1.0,14,1.0,14,14,1449,14,1449,14,14,5.0,14,5.0,14,14,1.0,14,1.0,14,16,0.0034387895460797,16,0.0034387895460797,16,16,5,16,5,16
contours.MUT7.cpp,"opencv_imgproc/modules/imgproc/src/contours.cpp#cvStartReadChainPoints(CvChain * chain, CvChainPtReader * reader)#73",654,6,1,6,1,6,4,40.0,4,40.0,4,4,1.0,4,1.0,4,4,1415,4,1415,4,4,39.0,4,39.0,4,4,1.0,4,1.0,4,6,0.0268225584594222,6,0.0268225584594222,6,6,39,6,39,6
emd_new.MUT327.cpp,opencv_imgproc/modules/imgproc/src/emd_new.cpp#EMDSolver::callRussel()#761,654,12,1,12,1,12,10,2.0,10,2.0,10,10,1.0,10,1.0,10,10,1449,10,1449,10,10,1.0,10,1.0,10,10,1.0,10,1.0,10,12,0.0006896551724137,12,0.0006896551724137,12,12,1,12,1,12
sumpixels.dispatch.MUT113.cpp,"opencv_imgproc/modules/imgproc/src/sumpixels.dispatch.cpp#integral(int depth, int sdepth, int sqdepth, const uchar * src, size_t srcstep, uchar * sum, size_t sumstep, uchar * sqsum, size_t sqsumstep, uchar * tilted, size_t tstep, int width, int height, int cn)#383",654,6,1,6,1,6,5,2.0,5,2.0,5,5,1.0,5,1.0,5,5,1406,5,1406,5,5,1.0,5,1.0,5,5,1.0,5,1.0,5,6,0.0007107320540156,6,0.0007107320540156,6,6,1,6,1,6
min_enclosing_triangle.MUT121.cpp,"opencv_imgproc/modules/imgproc/src/min_enclosing_triangle.cpp#intersects(double angleGammaAndPoint, unsigned int polygonPointIndex, const int & polygon, unsigned int nrOfPoints, unsigned int c)#818",654,56,1,56,1,56,51,2.0,51,2.0,51,51,1.0,51,1.0,51,51,1453,51,1453,51,51,1.0,51,1.0,51,51,1.0,51,1.0,51,56,0.0006877579092159,56,0.0006877579092159,56,56,1,56,1,56
grabcut.MUT127.cpp,"opencv_imgproc/modules/imgproc/src/grabcut.cpp#calcNWeights(const class cv::Mat & img, class cv::Mat & leftW, class cv::Mat & upleftW, class cv::Mat & upW, class cv::Mat & uprightW, double beta, double gamma)#304",654,17,1,17,1,17,17,3.0,17,3.0,17,17,1.0,17,1.0,17,17,1452,17,1452,17,17,2.0,17,2.0,17,17,1.0,17,1.0,17,17,0.0013755158184319,17,0.0013755158184319,17,17,2,17,2,17
rotcalipers.MUT18.cpp,"opencv_imgproc/modules/imgproc/src/rotcalipers.cpp#rotatingCalipers(const cv::Point2f * points, int n, int mode, float * out)#145",654,6,1,6,1,6,6,5.0,6,5.0,6,6,1.0,6,1.0,6,6,1450,6,1450,6,6,4.0,6,4.0,6,6,1.0,6,1.0,6,6,0.0027510316368638,6,0.0027510316368638,6,6,4,6,4,6
contours.MUT136.cpp,"opencv_imgproc/modules/imgproc/src/contours.cpp#icvFetchContour(schar * ptr, int step, CvPoint pt, CvSeq * contour, int _method)#572",654,23,1,23,1,23,2,9.0,2,9.0,2,2,1.0,2,1.0,2,2,1421,2,1421,2,2,8.0,2,8.0,2,2,1.0,2,1.0,2,23,0.0055983205038488,23,0.0055983205038488,23,23,8,23,8,23
templmatch.MUT58.cpp,"opencv_imgproc/modules/imgproc/src/templmatch.cpp#crossCorr(const class cv::Mat & img, const class cv::Mat & _templ, class cv::Mat & corr, cv::Point anchor, double delta, int borderType)#677",654,1,1,1,1,1,1,148.0,1,148.0,1,1,1.0,1,1.0,1,1,1307,1,1307,1,1,147.0,1,147.0,1,1,1.0,1,1.0,1,1,0.1011004126547455,1,0.1011004126547455,1,1,147,1,147,1
histogram.MUT516.cpp,"opencv_imgproc/modules/imgproc/src/histogram.cpp#calcSparseHist_(int & _ptrs, const int & _deltas, cv::Size imsize, class cv::SparseMat & hist, int dims, const float ** _ranges, const double * _uniranges, _Bool uniform)#1082",654,12,1,12,1,12,4,3.0,4,3.0,4,4,1.0,4,1.0,4,4,1452,4,1452,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,12,0.0013755158184319,12,0.0013755158184319,12,12,2,12,2,12
resize.MUT634.cpp,opencv_imgproc/modules/imgproc/src/resize.cpp#resizeNN_bitexactInvoker::operator()(const class cv::Range & range)#1172,654,24,1,24,1,24,7,2.0,7,2.0,7,7,1.0,7,1.0,7,7,1453,7,1453,7,7,1.0,7,1.0,7,7,1.0,7,1.0,7,24,0.0006877579092159,24,0.0006877579092159,24,24,1,24,1,24
demosaicing.MUT338.cpp,opencv_imgproc/modules/imgproc/src/demosaicing.cpp#Bayer2RGB_Invoker::operator()(const class cv::Range & range)#877,654,7,1,7,1,7,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,1453,2,1453,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,7,0.0006877579092159,7,0.0006877579092159,7,7,1,7,1,7
histogram.MUT1240.cpp,"opencv_imgproc/modules/imgproc/src/histogram.cpp#cvCompareHist(const CvHistogram * hist1, const CvHistogram * hist2, int method)#2769",654,4,1,4,1,4,2,3.0,2,3.0,2,2,1.0,2,1.0,2,2,1452,2,1452,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,4,0.0013755158184319,4,0.0013755158184319,4,4,2,4,2,4
resize.MUT1563.cpp,"opencv_imgproc/modules/imgproc/src/resize.cpp#resize(int src_type, const uchar * src_data, size_t src_step, int src_width, int src_height, uchar * dst_data, size_t dst_step, int dst_width, int dst_height, double inv_scale_x, double inv_scale_y, int interpolation)#3988",654,11,1,11,1,11,9,3.0,9,3.0,9,9,1.0,9,1.0,9,9,1451,9,1451,9,9,2.0,9,2.0,9,9,1.0,9,1.0,9,11,0.0013764624913971,11,0.0013764624913971,11,11,2,11,2,11
samplers.MUT170.cpp,"opencv_imgproc/modules/imgproc/src/samplers.cpp#getRectSubPix(cv::InputArray _image, cv::Size patchSize, cv::Point2f center, cv::OutputArray _patch, int patchType)#393",654,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,1452,4,1452,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0006882312456985,4,0.0006882312456985,4,4,1,4,1,4
histogram.MUT20.cpp,"opencv_imgproc/modules/imgproc/src/histogram.cpp#calcHistLookupTables_8u(const class cv::Mat & hist, const class cv::SparseMat & shist, int dims, const float ** ranges, const double * uniranges, _Bool uniform, _Bool issparse, int & _tab)#88",654,2,1,2,1,2,1,6.0,1,6.0,1,1,1.0,1,1.0,1,1,1448,1,1448,1,1,5.0,1,5.0,1,1,1.0,1,1.0,1,2,0.0034411562284927,2,0.0034411562284927,2,2,5,2,5,2
emd_new.MUT333.cpp,opencv_imgproc/modules/imgproc/src/emd_new.cpp#EMDSolver::callRussel()#768,654,16,1,16,1,16,15,4.0,15,4.0,15,15,1.0,15,1.0,15,15,1449,15,1449,15,15,3.0,15,3.0,15,15,1.0,15,1.0,15,16,0.0020661157024793,16,0.0020661157024793,16,16,3,16,3,16
stackblur.MUT400.cpp,"opencv_imgproc/modules/imgproc/src/stackblur.cpp#opColumn(const float * srcPtr, float * dstPtr, float * stack, float * sum, float * sumIn, float * sumOut, const float mulVal, const int , const int , const int widthLen, const int ss, const int sp1)#784",654,7,1,7,1,7,2,14.0,2,14.0,2,2,1.0,2,1.0,2,2,1441,2,1441,2,2,13.0,2,13.0,2,2,1.0,2,1.0,2,7,0.0089408528198074,7,0.0089408528198074,7,7,13,7,13,7
color_lab.MUT1713.cpp,"opencv_imgproc/modules/imgproc/src/color_lab.cpp#Luv2RGBinteger::process(const uchar LL, const uchar uu, const uchar vv, int & ro, int & go, int & bo)#3630",654,27,1,27,1,27,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,1453,3,1453,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,27,0.0006877579092159,27,0.0006877579092159,27,27,1,27,1,27
