bug_name,key,total # of functions,# of functions with same highest Binary score,Binary score of highest rank,rank of buggy function (Binary),Binary score of buggy function,# of functions with same highest GP13 score,GP13 score of highest rank,rank of buggy function (GP13),GP13 score of buggy function,# of functions with same highest Jaccard score,Jaccard score of highest rank,rank of buggy function (Jaccard),Jaccard score of buggy function,# of functions with same highest Naish1 score,Naish1 score of highest rank,rank of buggy function (Naish1),Naish1 score of buggy function,# of functions with same highest Naish2 score,Naish2 score of highest rank,rank of buggy function (Naish2),Naish2 score of buggy function,# of functions with same highest Ochiai score,Ochiai score of highest rank,rank of buggy function (Ochiai),Ochiai score of buggy function,# of functions with same highest Russel+Rao score,Russel+Rao score of highest rank,rank of buggy function (Russel+Rao),Russel+Rao score of buggy function,# of functions with same highest Wong1 score,Wong1 score of highest rank,rank of buggy function (Wong1),Wong1 score of buggy function
solvepnp.MUT162.cpp,"opencv_calib3d/modules/calib3d/src/solvepnp.cpp#solveP3P(cv::InputArray _opoints, cv::InputArray _ipoints, cv::InputArray _cameraMatrix, cv::InputArray _distCoeffs, cv::OutputArrayOfArrays _rvecs, cv::OutputArrayOfArrays _tvecs, int flags)#465",595,1,1,1,1,1,11.0,1,11.0,1,1.0,1,1.0,1,148,1,148,1,10.0,1,10.0,1,1.0,1,1.0,1,0.0632911392405063,1,0.0632911392405063,1,10,1,10
fisheye.MUT6.cpp,"opencv_calib3d/modules/calib3d/src/fisheye.cpp#projectPoints(cv::InputArray objectPoints, cv::OutputArray imagePoints, cv::InputArray _rvec, cv::InputArray _tvec, cv::InputArray _K, cv::InputArray _D, double alpha, cv::OutputArray jacobian)#91",595,3,1,3,1,1,8.0,1,8.0,1,1.0,1,1.0,1,148,1,148,1,7.0,1,7.0,1,1.0,1,1.0,3,0.0451612903225806,3,0.0451612903225806,3,7,3,7
ippe.MUT525.cpp,"opencv_calib3d/modules/calib3d/src/ippe.cpp#homographyHO(cv::InputArray _srcPoints, cv::InputArray _targPoints, cv::Matx33d & H)#1057",595,63,1,63,1,14,5.0,14,5.0,14,1.0,14,1.0,14,153,14,153,14,4.0,14,4.0,14,1.0,14,1.0,63,0.0254777070063694,63,0.0254777070063694,63,4,63,4
calibration.MUT1848.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#Rodrigues(cv::InputArray _src, cv::OutputArray _dst, cv::OutputArray _jacobian)#3647",595,1,1,1,1,1,49.0,1,49.0,1,1.0,1,1.0,1,109,1,109,1,48.0,1,48.0,1,1.0,1,1.0,1,0.3057324840764331,1,0.3057324840764331,1,48,1,48
calibinit.MUT57.cpp,opencv_calib3d/modules/calib3d/src/calibinit.cpp#icvBinarizationHistogramBased(class cv::Mat & img)#335,595,37,1,37,1,22,2.0,22,2.0,22,1.0,22,1.0,22,152,22,152,22,1.0,22,1.0,22,1.0,22,1.0,37,0.0065359477124183,37,0.0065359477124183,37,1,37,1
rho.MUT238.cpp,opencv_calib3d/modules/calib3d/src/rho.cpp#RHO_HEST_REFC::isSampleDegenerate()#1252,595,51,1,51,1,35,3.0,35,3.0,35,1.0,35,1.0,35,156,35,156,35,2.0,35,2.0,35,1.0,35,1.0,51,0.0126582278481012,51,0.0126582278481012,51,2,51,2
fisheye.MUT671.cpp,"opencv_calib3d/modules/calib3d/src/fisheye.cpp#ComputeHomography(class cv::Mat m, class cv::Mat M)#1388",595,5,1,5,1,4,6.0,4,6.0,4,1.0,4,1.0,4,150,4,150,4,5.0,4,5.0,4,1.0,4,1.0,5,0.032258064516129,5,0.032258064516129,5,5,5,5
ippe.MUT136.cpp,"opencv_calib3d/modules/calib3d/src/ippe.cpp#PoseSolver::computeTranslation(cv::InputArray _objectPoints, cv::InputArray _normalizedImgPoints, cv::InputArray _R, cv::OutputArray _t)#368",595,63,1,63,1,14,6.0,14,6.0,14,1.0,14,1.0,14,153,14,153,14,5.0,14,5.0,14,1.0,14,1.0,63,0.0316455696202531,63,0.0316455696202531,63,5,63,5
epnp.MUT325.cpp,"opencv_calib3d/modules/calib3d/src/epnp.cpp#epnp::qr_solve(CvMat * A, CvMat * b, CvMat * X)#576",595,29,1,29,1,23,4.0,23,4.0,23,1.0,23,1.0,23,145,23,145,23,3.0,23,3.0,23,1.0,23,1.0,29,0.0202702702702702,29,0.0202702702702702,29,3,29,3
stereobm.MUT527.cpp,opencv_calib3d/modules/calib3d/src/stereobm.cpp#PrefilterInvoker::operator()(const class cv::Range & range)#995,595,11,1,11,1,11,2.0,11,2.0,11,1.0,11,1.0,11,153,11,153,11,1.0,11,1.0,11,1.0,11,1.0,11,0.0064935064935064,11,0.0064935064935064,11,1,11,1
solvepnp.MUT182.cpp,"opencv_calib3d/modules/calib3d/src/solvepnp.cpp#solveP3P(cv::InputArray _opoints, cv::InputArray _ipoints, cv::InputArray _cameraMatrix, cv::InputArray _distCoeffs, cv::OutputArrayOfArrays _rvecs, cv::OutputArrayOfArrays _tvecs, int flags)#497",595,38,1,38,1,10,2.0,10,2.0,10,1.0,10,1.0,10,148,10,148,10,1.0,10,1.0,10,1.0,10,1.0,38,0.0067114093959731,38,0.0067114093959731,38,1,38,1
rho.MUT234.cpp,opencv_calib3d/modules/calib3d/src/rho.cpp#RHO_HEST_REFC::isSampleDegenerate()#1248,595,50,1,50,1,34,3.0,34,3.0,34,1.0,34,1.0,34,156,34,156,34,2.0,34,2.0,34,1.0,34,1.0,50,0.0126582278481012,50,0.0126582278481012,50,2,50,2
calibration.MUT1396.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoRectify(const CvMat * _cameraMatrix1, const CvMat * _cameraMatrix2, const CvMat * _distCoeffs1, const CvMat * _distCoeffs2, CvSize imageSize, const CvMat * matR, const CvMat * matT, CvMat * _R1, CvMat * _R2, CvMat * _P1, CvMat * _P2, CvMat * matQ, int flags, double alpha, CvSize newImgSize, CvRect * roi1, CvRect * roi2)#2709",595,7,1,7,1,1,3.0,1,3.0,1,1.0,1,1.0,1,155,1,155,1,2.0,1,2.0,1,1.0,1,1.0,7,0.0127388535031847,7,0.0127388535031847,7,2,7,2
calibration.MUT1447.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoRectify(const CvMat * _cameraMatrix1, const CvMat * _cameraMatrix2, const CvMat * _distCoeffs1, const CvMat * _distCoeffs2, CvSize imageSize, const CvMat * matR, const CvMat * matT, CvMat * _R1, CvMat * _R2, CvMat * _P1, CvMat * _P2, CvMat * matQ, int flags, double alpha, CvSize newImgSize, CvRect * roi1, CvRect * roi2)#2798",595,7,1,7,1,3,3.0,3,3.0,3,1.0,3,1.0,3,154,3,154,3,2.0,3,2.0,3,1.0,3,1.0,7,0.0128205128205128,7,0.0128205128205128,7,2,7,2
rho.MUT233.cpp,opencv_calib3d/modules/calib3d/src/rho.cpp#RHO_HEST_REFC::isSampleDegenerate()#1247,595,51,1,51,1,35,3.0,35,3.0,35,1.0,35,1.0,35,156,35,156,35,2.0,35,2.0,35,1.0,35,1.0,51,0.0126582278481012,51,0.0126582278481012,51,2,51,2
circlesgrid.MUT476.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#CirclesGridFinder::findBasis(const int & samples, int & basis, int & basisGraphs)#1157",595,11,1,11,1,9,3.0,9,3.0,9,1.0,9,1.0,9,153,9,153,9,2.0,9,2.0,9,1.0,9,1.0,11,0.0129032258064516,11,0.0129032258064516,11,2,11,2
fundam.MUT417.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#computeCorrespondEpilines(cv::InputArray _points, int whichImage, cv::InputArray _Fmat, cv::OutputArray _lines)#968",595,3,1,3,1,1,2.0,1,2.0,1,1.0,1,1.0,1,155,1,155,1,1.0,1,1.0,1,1.0,1,1.0,3,0.0064102564102564,3,0.0064102564102564,3,1,3,1
fundam.MUT259.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#run7Point(const class cv::Mat & _m1, const class cv::Mat & _m2, class cv::Mat & _fmatrix)#613",595,15,1,15,1,6,3.0,6,3.0,6,1.0,6,1.0,6,156,6,156,6,2.0,6,2.0,6,1.0,6,1.0,15,0.0126582278481012,15,0.0126582278481012,15,2,15,2
solvepnp.MUT49.cpp,"opencv_calib3d/modules/calib3d/src/solvepnp.cpp#solvePnPRansac(cv::InputArray _opoints, cv::InputArray _ipoints, cv::InputArray _cameraMatrix, cv::InputArray _distCoeffs, cv::OutputArray _rvec, cv::OutputArray _tvec, _Bool useExtrinsicGuess, int iterationsCount, float reprojectionError, double confidence, cv::OutputArray _inliers, int flags)#236",595,15,1,15,1,3,2.0,3,2.0,3,1.0,3,1.0,3,151,3,151,3,1.0,3,1.0,3,1.0,3,1.0,15,0.006578947368421,15,0.006578947368421,15,1,15,1
rho.MUT718.cpp,"opencv_calib3d/modules/calib3d/src/rho.cpp#sacTRISolve8x8(const float (*)[8] L, const float * Jte, float * dH)#2613",595,72,1,72,1,53,2.0,53,2.0,53,1.0,53,1.0,53,156,53,156,53,1.0,53,1.0,53,1.0,53,1.0,72,0.0063694267515923,72,0.0063694267515923,72,1,72,1
fundam.MUT441.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#computeCorrespondEpilines(cv::InputArray _points, int whichImage, cv::InputArray _Fmat, cv::OutputArray _lines)#1002",595,3,1,3,1,1,2.0,1,2.0,1,1.0,1,1.0,1,156,1,156,1,1.0,1,1.0,1,1.0,1,1.0,3,0.0063694267515923,3,0.0063694267515923,3,1,3,1
epnp.MUT107.cpp,"opencv_calib3d/modules/calib3d/src/epnp.cpp#epnp::compute_pose(class cv::Mat & R, class cv::Mat & t)#198",595,24,1,24,1,23,15.0,23,15.0,23,1.0,23,1.0,23,144,23,144,23,14.0,23,14.0,23,1.0,23,1.0,24,0.0886075949367088,24,0.0886075949367088,24,14,24,14
calibration.MUT725.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#subMatrix(const cv::Mat & src, cv::Mat & dst, const int & cols, const int & rows)#1477",595,21,1,21,1,4,2.0,4,2.0,4,1.0,4,1.0,4,157,4,157,4,1.0,4,1.0,4,1.0,4,1.0,21,0.0063291139240506,21,0.0063291139240506,21,1,21,1
calibration.MUT665.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvFindExtrinsicCameraParams2(const CvMat * objectPoints, const CvMat * imagePoints, const CvMat * A, const CvMat * distCoeffs, CvMat * rvec, CvMat * tvec, int useExtrinsicGuess)#1361",595,4,1,4,1,1,21.0,1,21.0,1,1.0,1,1.0,1,138,1,138,1,20.0,1,20.0,1,1.0,1,1.0,4,0.1265822784810126,4,0.1265822784810126,4,20,4,20
ippe.MUT290.cpp,"opencv_calib3d/modules/calib3d/src/ippe.cpp#PoseSolver::makeCanonicalObjectPoints(cv::InputArray _objectPoints, cv::OutputArray _canonicalObjPoints, cv::OutputArray _MmodelPoints2Canonical)#620",595,64,1,64,1,7,4.0,7,4.0,7,1.0,7,1.0,7,153,7,153,7,3.0,7,3.0,7,1.0,7,1.0,64,0.0192307692307692,64,0.0192307692307692,64,3,64,3
fundam.MUT357.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#FMEstimatorCallback::computeError(cv::InputArray _m1, cv::InputArray _m2, cv::InputArray _model, cv::OutputArray _err)#823",595,19,1,19,1,8,2.0,8,2.0,8,1.0,8,1.0,8,156,8,156,8,1.0,8,1.0,8,1.0,8,1.0,19,0.0063694267515923,19,0.0063694267515923,19,1,19,1
fundam.MUT160.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#findHomography(cv::InputArray _points1, cv::InputArray _points2, int method, double ransacReprojThreshold, cv::OutputArray _mask, const int maxIters, const double confidence)#408",594,20,1,20,1,1,2.0,1,2.0,1,1.0,1,1.0,1,154,1,154,1,1.0,1,1.0,1,1.0,1,1.0,20,0.0064516129032258,20,0.0064516129032258,20,1,20,1
circlesgrid.MUT470.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#CirclesGridFinder::findBasis(const int & samples, int & basis, int & basisGraphs)#1144",595,12,1,12,1,10,4.0,10,4.0,10,1.0,10,1.0,10,153,10,153,10,3.0,10,3.0,10,1.0,10,1.0,12,0.0192307692307692,12,0.0192307692307692,12,3,12,3
calibration.MUT32.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvCalcMatMulDeriv(const CvMat * A, const CvMat * B, CvMat * dABdA, CvMat * dABdB)#131",595,4,1,4,1,2,3.0,2,3.0,2,1.0,2,1.0,2,155,2,155,2,2.0,2,2.0,2,1.0,2,1.0,4,0.0127388535031847,4,0.0127388535031847,4,2,4,2
ippe.MUT228.cpp,"opencv_calib3d/modules/calib3d/src/ippe.cpp#PoseSolver::computeRotations(double j00, double j01, double j10, double j11, double p, double q, cv::OutputArray _R1, cv::OutputArray _R2)#504",595,72,1,72,1,15,4.0,15,4.0,15,1.0,15,1.0,15,153,15,153,15,3.0,15,3.0,15,1.0,15,1.0,72,0.0192307692307692,72,0.0192307692307692,72,3,72,3
calibinit.MUT602.cpp,"opencv_calib3d/modules/calib3d/src/calibinit.cpp#ChessBoardDetector::checkQuadGroup(const int & quad_group, int & out_corners)#1565",595,18,1,18,1,18,5.0,18,5.0,18,1.0,18,1.0,18,153,18,153,18,4.0,18,4.0,18,1.0,18,1.0,18,0.0254777070063694,18,0.0254777070063694,18,4,18,4
calibration.MUT646.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvFindExtrinsicCameraParams2(const CvMat * objectPoints, const CvMat * imagePoints, const CvMat * A, const CvMat * distCoeffs, CvMat * rvec, CvMat * tvec, int useExtrinsicGuess)#1333",595,2,1,2,1,1,21.0,1,21.0,1,1.0,1,1.0,1,138,1,138,1,20.0,1,20.0,1,1.0,1,1.0,2,0.1265822784810126,2,0.1265822784810126,2,20,2,20
ippe.MUT243.cpp,"opencv_calib3d/modules/calib3d/src/ippe.cpp#PoseSolver::homographyFromSquarePoints(cv::InputArray _targetPoints, double halfLength, cv::OutputArray H_)#539",595,65,1,65,1,3,5.0,3,5.0,3,1.0,3,1.0,3,154,3,154,3,4.0,3,4.0,3,1.0,3,1.0,65,0.0253164556962025,65,0.0253164556962025,65,4,65,4
calibration.MUT973.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvCalibrateCamera2Internal(const CvMat * objectPoints, const CvMat * imagePoints, const CvMat * npoints, CvSize imageSize, int iFixedPoint, CvMat * cameraMatrix, CvMat * distCoeffs, CvMat * rvecs, CvMat * tvecs, CvMat * newObjPoints, CvMat * stdDevs, CvMat * perViewErrors, int flags, CvTermCriteria termCrit)#1912",595,20,1,20,1,3,2.0,3,2.0,3,1.0,3,1.0,3,157,3,157,3,1.0,3,1.0,3,1.0,3,1.0,20,0.0063291139240506,20,0.0063291139240506,20,1,20,1
circlesgrid.MUT3.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#CirclesGridClusterFinder::hierarchicalClustering(const int & points, const cv::Size & patternSz, int & patternPoints)#78",595,21,1,21,1,8,2.0,8,2.0,8,1.0,8,1.0,8,156,8,156,8,1.0,8,1.0,8,1.0,8,1.0,21,0.0063694267515923,21,0.0063694267515923,21,1,21,1
calibration_handeye.MUT46.cpp,opencv_calib3d/modules/calib3d/src/calibration_handeye.cpp#rot2quat(const class cv::Mat & R)#114,595,19,1,19,1,15,4.0,15,4.0,15,1.0,15,1.0,15,154,15,154,15,3.0,15,3.0,15,1.0,15,1.0,19,0.019108280254777,19,0.019108280254777,19,3,19,3
circlesgrid.MUT281.cpp,opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#CirclesGridFinder::eraseUsedGraph(int & basisGraphs)#686,595,61,1,61,1,15,2.0,15,2.0,15,1.0,15,1.0,15,156,15,156,15,1.0,15,1.0,15,1.0,15,1.0,61,0.0063694267515923,61,0.0063694267515923,61,1,61,1
fisheye.MUT664.cpp,"opencv_calib3d/modules/calib3d/src/fisheye.cpp#ComputeHomography(class cv::Mat m, class cv::Mat M)#1379",595,5,1,5,1,4,9.0,4,9.0,4,1.0,4,1.0,4,150,4,150,4,8.0,4,8.0,4,1.0,4,1.0,5,0.050632911392405,5,0.050632911392405,5,8,5,8
local_optimization.MUT42.cpp,opencv_calib3d/modules/calib3d/src/usac/local_optimization.cpp#GraphCutImpl::labeling(const class cv::Mat & model)#115,595,7,1,7,1,5,4.0,5,4.0,5,1.0,5,1.0,5,152,5,152,5,3.0,5,3.0,5,1.0,5,1.0,7,0.0193548387096774,7,0.0193548387096774,7,3,7,3
calibration.MUT342.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvProjectPoints2Internal(const CvMat * objectPoints, const CvMat * r_vec, const CvMat * t_vec, const CvMat * A, const CvMat * distCoeffs, CvMat * imagePoints, CvMat * dpdr, CvMat * dpdt, CvMat * dpdf, CvMat * dpdc, CvMat * dpdk, CvMat * dpdo, double aspectRatio)#837",595,3,1,3,1,1,8.0,1,8.0,1,1.0,1,1.0,1,150,1,150,1,7.0,1,7.0,1,1.0,1,1.0,3,0.0445859872611464,3,0.0445859872611464,3,7,3,7
ptsetreg.MUT482.cpp,"opencv_calib3d/modules/calib3d/src/ptsetreg.cpp#estimateAffinePartial2D(cv::InputArray _from, cv::InputArray _to, cv::OutputArray _inliers, const int method, const double ransacReprojThreshold, const size_t maxIters, const double confidence, const size_t refineIters)#1116",595,14,1,14,1,1,3.0,1,3.0,1,1.0,1,1.0,1,156,1,156,1,2.0,1,2.0,1,1.0,1,1.0,14,0.0126582278481012,14,0.0126582278481012,14,2,14,2
calibration.MUT1975.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#calibrateCameraRO(cv::InputArrayOfArrays _objectPoints, cv::InputArrayOfArrays _imagePoints, cv::Size imageSize, int iFixedPoint, cv::InputOutputArray _cameraMatrix, cv::InputOutputArray _distCoeffs, cv::OutputArrayOfArrays _rvecs, cv::OutputArrayOfArrays _tvecs, cv::OutputArray newObjPoints, cv::OutputArray stdDeviationsIntrinsics, cv::OutputArray stdDeviationsExtrinsics, cv::OutputArray stdDeviationsObjPoints, cv::OutputArray _perViewErrors, int flags, class cv::TermCriteria criteria)#3944",595,24,1,24,1,4,3.0,4,3.0,4,1.0,4,1.0,4,156,4,156,4,2.0,4,2.0,4,1.0,4,1.0,24,0.0126582278481012,24,0.0126582278481012,24,2,24,2
calibration.MUT1260.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoCalibrateImpl(const CvMat * _objectPoints, const CvMat * _imagePoints1, const CvMat * _imagePoints2, const CvMat * _npoints, CvMat * _cameraMatrix1, CvMat * _distCoeffs1, CvMat * _cameraMatrix2, CvMat * _distCoeffs2, CvSize imageSize, CvMat * matR, CvMat * matT, CvMat * matE, CvMat * matF, CvMat * rvecs, CvMat * tvecs, CvMat * perViewErr, int flags, CvTermCriteria termCrit)#2440",595,45,1,45,1,6,3.0,6,3.0,6,1.0,6,1.0,6,156,6,156,6,2.0,6,2.0,6,1.0,6,1.0,45,0.0126582278481012,45,0.0126582278481012,45,2,45,2
local_optimization.MUT71.cpp,opencv_calib3d/modules/calib3d/src/usac/local_optimization.cpp#GraphCutImpl::labeling(const class cv::Mat & model)#157,595,7,1,7,1,5,7.0,5,7.0,5,1.0,5,1.0,5,152,5,152,5,6.0,5,6.0,5,1.0,5,1.0,7,0.0379746835443038,7,0.0379746835443038,7,6,7,6
stereobm.MUT243.cpp,"opencv_calib3d/modules/calib3d/src/stereobm.cpp#findStereoCorrespondenceBM_SIMD(const class cv::Mat & left, const class cv::Mat & right, class cv::Mat & disp, class cv::Mat & cost, const struct cv::StereoBMParams & state, int _dy0, int _dy1, const class cv::BufferBM & bufX, size_t bufNum)#538",595,18,1,18,1,7,2.0,7,2.0,7,1.0,7,1.0,7,155,7,155,7,1.0,7,1.0,7,1.0,7,1.0,18,0.0064102564102564,18,0.0064102564102564,18,1,18,1
rho.MUT654.cpp,"opencv_calib3d/modules/calib3d/src/rho.cpp#sacTRInv8x8(const float (*)[8] L, float (*)[8] M)#2488",595,72,1,72,1,53,2.0,53,2.0,53,1.0,53,1.0,53,156,53,156,53,1.0,53,1.0,53,1.0,53,1.0,72,0.0063694267515923,72,0.0063694267515923,72,1,72,1
fundam.MUT418.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#computeCorrespondEpilines(cv::InputArray _points, int whichImage, cv::InputArray _Fmat, cv::OutputArray _lines)#971",595,3,1,3,1,1,2.0,1,2.0,1,1.0,1,1.0,1,157,1,157,1,1.0,1,1.0,1,1.0,1,1.0,3,0.0063291139240506,3,0.0063291139240506,3,1,3,1
homography_solver.MUT273.cpp,"opencv_calib3d/modules/calib3d/src/usac/homography_solver.cpp#AffineNonMinimalSolverImpl::estimate(const int & sample, int sample_size, int & models, const int & weights)#508",595,43,1,43,1,3,2.0,3,2.0,3,1.0,3,1.0,3,157,3,157,3,1.0,3,1.0,3,1.0,3,1.0,43,0.0063291139240506,43,0.0063291139240506,43,1,43,1
stereobm.MUT516.cpp,"opencv_calib3d/modules/calib3d/src/stereobm.cpp#findStereoCorrespondenceBM(const class cv::Mat & left, const class cv::Mat & right, class cv::Mat & disp, class cv::Mat & cost, const struct cv::StereoBMParams & state, int _dy0, int _dy1, const class cv::BufferBM & bufX, size_t bufNum)#943",595,18,1,18,1,8,2.0,8,2.0,8,1.0,8,1.0,8,155,8,155,8,1.0,8,1.0,8,1.0,8,1.0,18,0.0064102564102564,18,0.0064102564102564,18,1,18,1
ptsetreg.MUT303.cpp,"opencv_calib3d/modules/calib3d/src/ptsetreg.cpp#AffinePartial2DEstimatorCallback::runKernel(cv::InputArray _m1, cv::InputArray _m2, cv::OutputArray _model)#729",595,4,1,4,1,3,5.0,3,5.0,3,1.0,3,1.0,3,151,3,151,3,4.0,3,4.0,3,1.0,3,1.0,4,0.0258064516129032,4,0.0258064516129032,4,4,4,4
circlesgrid.MUT681.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#CirclesGridFinder::getCornerSegments(const int & points, int & segments, int & cornerIndices, int & firstSteps, int & secondSteps)#1577",595,35,1,35,1,11,2.0,11,2.0,11,1.0,11,1.0,11,156,11,156,11,1.0,11,1.0,11,1.0,11,1.0,35,0.0063694267515923,35,0.0063694267515923,35,1,35,1
ptsetreg.MUT372.cpp,"opencv_calib3d/modules/calib3d/src/ptsetreg.cpp#AffinePartial2DRefineCallback::compute(cv::InputArray _param, cv::OutputArray _err, cv::OutputArray _Jac)#869",595,16,1,16,1,3,2.0,3,2.0,3,1.0,3,1.0,3,153,3,153,3,1.0,3,1.0,3,1.0,3,1.0,16,0.0064935064935064,16,0.0064935064935064,16,1,16,1
ippe.MUT71.cpp,"opencv_calib3d/modules/calib3d/src/ippe.cpp#PoseSolver::solveSquare(cv::InputArray _objectPoints, cv::InputArray _imagePoints, cv::OutputArray _rvec1, cv::OutputArray _tvec1, float & err1, cv::OutputArray _rvec2, cv::OutputArray _tvec2, float & err2)#218",595,66,1,66,1,3,4.0,3,4.0,3,1.0,3,1.0,3,154,3,154,3,3.0,3,3.0,3,1.0,3,1.0,66,0.019108280254777,66,0.019108280254777,66,3,66,3
ptsetreg.MUT304.cpp,"opencv_calib3d/modules/calib3d/src/ptsetreg.cpp#AffinePartial2DEstimatorCallback::runKernel(cv::InputArray _m1, cv::InputArray _m2, cv::OutputArray _model)#730",595,4,1,4,1,3,4.0,3,4.0,3,1.0,3,1.0,3,151,3,151,3,3.0,3,3.0,3,1.0,3,1.0,4,0.0194805194805194,4,0.0194805194805194,4,3,4,3
fisheye.MUT548.cpp,"opencv_calib3d/modules/calib3d/src/fisheye.cpp#stereoCalibrate(cv::InputArrayOfArrays objectPoints, cv::InputArrayOfArrays imagePoints1, cv::InputArrayOfArrays imagePoints2, cv::InputOutputArray K1, cv::InputOutputArray D1, cv::InputOutputArray K2, cv::InputOutputArray D2, cv::Size imageSize, cv::OutputArray R, cv::OutputArray T, cv::OutputArrayOfArrays rvecs, cv::OutputArrayOfArrays tvecs, int flags, class cv::TermCriteria criteria)#1138",595,24,1,24,1,1,2.0,1,2.0,1,1.0,1,1.0,1,157,1,157,1,1.0,1,1.0,1,1.0,1,1.0,24,0.0063291139240506,24,0.0063291139240506,24,1,24,1
ippe.MUT251.cpp,"opencv_calib3d/modules/calib3d/src/ippe.cpp#PoseSolver::homographyFromSquarePoints(cv::InputArray _targetPoints, double halfLength, cv::OutputArray H_)#553",595,74,1,74,1,4,4.0,4,4.0,4,1.0,4,1.0,4,154,4,154,4,3.0,4,3.0,4,1.0,4,1.0,74,0.019108280254777,74,0.019108280254777,74,3,74,3
calibration.MUT1344.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoCalibrateImpl(const CvMat * _objectPoints, const CvMat * _imagePoints1, const CvMat * _imagePoints2, const CvMat * _npoints, CvMat * _cameraMatrix1, CvMat * _distCoeffs1, CvMat * _cameraMatrix2, CvMat * _distCoeffs2, CvSize imageSize, CvMat * matR, CvMat * matT, CvMat * matE, CvMat * matF, CvMat * rvecs, CvMat * tvecs, CvMat * perViewErr, int flags, CvTermCriteria termCrit)#2601",595,50,1,50,1,5,2.0,5,2.0,5,1.0,5,1.0,5,157,5,157,5,1.0,5,1.0,5,1.0,5,1.0,50,0.0063291139240506,50,0.0063291139240506,50,1,50,1
calibinit.MUT149.cpp,"opencv_calib3d/modules/calib3d/src/calibinit.cpp#findChessboardCorners(cv::InputArray image_, cv::Size pattern_size, cv::OutputArray corners_, int flags)#572",595,28,1,28,1,7,2.0,7,2.0,7,1.0,7,1.0,7,154,7,154,7,1.0,7,1.0,7,1.0,7,1.0,28,0.0064516129032258,28,0.0064516129032258,28,1,28,1
calibration.MUT1346.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoCalibrateImpl(const CvMat * _objectPoints, const CvMat * _imagePoints1, const CvMat * _imagePoints2, const CvMat * _npoints, CvMat * _cameraMatrix1, CvMat * _distCoeffs1, CvMat * _cameraMatrix2, CvMat * _distCoeffs2, CvSize imageSize, CvMat * matR, CvMat * matT, CvMat * matE, CvMat * matF, CvMat * rvecs, CvMat * tvecs, CvMat * perViewErr, int flags, CvTermCriteria termCrit)#2603",595,50,1,50,1,5,2.0,5,2.0,5,1.0,5,1.0,5,157,5,157,5,1.0,5,1.0,5,1.0,5,1.0,50,0.0063291139240506,50,0.0063291139240506,50,1,50,1
pnp_solver.MUT167.cpp,"opencv_calib3d/modules/calib3d/src/usac/pnp_solver.cpp#P3PSolverImpl::estimate(const int & sample, int & models)#380",595,43,1,43,1,16,2.0,16,2.0,16,1.0,16,1.0,16,155,16,155,16,1.0,16,1.0,16,1.0,16,1.0,43,0.0064102564102564,43,0.0064102564102564,43,1,43,1
fundam.MUT476.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#convertPointsFromHomogeneous(cv::InputArray _src, cv::OutputArray _dst)#1067",595,2,1,2,1,1,6.0,1,6.0,1,1.0,1,1.0,1,152,1,152,1,5.0,1,5.0,1,1.0,1,1.0,2,0.0318471337579617,2,0.0318471337579617,2,5,2,5
solvepnp.MUT412.cpp,"opencv_calib3d/modules/calib3d/src/solvepnp.cpp#solvePnPGeneric(cv::InputArray _opoints, cv::InputArray _ipoints, cv::InputArray _cameraMatrix, cv::InputArray _distCoeffs, cv::OutputArrayOfArrays _rvecs, cv::OutputArrayOfArrays _tvecs, _Bool useExtrinsicGuess, enum cv::SolvePnPMethod flags, cv::InputArray _rvec, cv::InputArray _tvec, cv::OutputArray reprojectionError)#1110",595,74,1,74,1,1,2.0,1,2.0,1,1.0,1,1.0,1,157,1,157,1,1.0,1,1.0,1,1.0,1,1.0,74,0.0063291139240506,74,0.0063291139240506,74,1,74,1
