bug_name,buggy_line_key,# of failing Tcs,# of lines executed by failing TCs,# of mutants,# of uncompilable mutants,# of mutans on buggy line,# of uncompilable mutants on buggy line,# of compilable mutants on buggy line,total p2f (all mutants),total f2p (all mutants),# of functions,# of function with same highest met score,met score of highest rank,rank of buggy function (function level) (met),met score of buggy function,# of function with same highest muse score,muse score of highest rank,rank of buggy function (function level) (muse),muse score of buggy function
calibration.MUT973.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvCalibrateCamera2Internal(const CvMat * objectPoints, const CvMat * imagePoints, const CvMat * npoints, CvSize imageSize, int iFixedPoint, CvMat * cameraMatrix, CvMat * distCoeffs, CvMat * rvecs, CvMat * tvecs, CvMat * newObjPoints, CvMat * stdDevs, CvMat * perViewErrors, int flags, CvTermCriteria termCrit)#1912",1,931,1510,150,20,2,18,11044,4,595,1,1.0,1,1.0,1,0.0420814371828167,1,0.0420814371828167
circlesgrid.MUT3.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#CirclesGridClusterFinder::hierarchicalClustering(const int & points, const cv::Size & patternSz, int & patternPoints)#78",1,346,1425,176,20,0,20,5804,12,595,2,1.0,2,1.0,1,0.0329144829788567,1,0.0329144829788567
calibration_handeye.MUT46.cpp,opencv_calib3d/modules/calib3d/src/calibration_handeye.cpp#rot2quat(const class cv::Mat & R)#114,3,489,1316,255,20,0,20,6691,9,595,1,1.0,1,1.0,1,0.0428116252076742,1,0.0428116252076742
circlesgrid.MUT281.cpp,opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#CirclesGridFinder::eraseUsedGraph(int & basisGraphs)#686,1,751,1356,202,20,5,15,5937,0,595,595,0.0,595,0.0,594,0.0,594,0.0
fisheye.MUT664.cpp,"opencv_calib3d/modules/calib3d/src/fisheye.cpp#ComputeHomography(class cv::Mat m, class cv::Mat M)#1379",8,219,1274,205,20,2,18,1895,67,595,1,1.0,1,1.0,1,0.031286565259015,1,0.031286565259015
local_optimization.MUT42.cpp,opencv_calib3d/modules/calib3d/src/usac/local_optimization.cpp#GraphCutImpl::labeling(const class cv::Mat & model)#115,3,360,1405,219,20,0,20,1392,50,595,2,1.0,2,1.0,1,0.030392156862745,2,0.0056022408963585
calibration.MUT342.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvProjectPoints2Internal(const CvMat * objectPoints, const CvMat * r_vec, const CvMat * t_vec, const CvMat * A, const CvMat * distCoeffs, CvMat * imagePoints, CvMat * dpdr, CvMat * dpdt, CvMat * dpdf, CvMat * dpdc, CvMat * dpdk, CvMat * dpdo, double aspectRatio)#837",7,3335,1410,147,14,6,8,5318,113,595,1,0.9354143466934852,1,0.9354143466934852,1,0.0135407768025691,1,0.0135407768025691
ptsetreg.MUT482.cpp,"opencv_calib3d/modules/calib3d/src/ptsetreg.cpp#estimateAffinePartial2D(cv::InputArray _from, cv::InputArray _to, cv::OutputArray _inliers, const int method, const double ransacReprojThreshold, const size_t maxIters, const double confidence, const size_t refineIters)#1116",2,290,1418,177,15,6,9,9896,0,595,595,0.0,595,0.0,594,0.0,594,0.0
calibration.MUT1975.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#calibrateCameraRO(cv::InputArrayOfArrays _objectPoints, cv::InputArrayOfArrays _imagePoints, cv::Size imageSize, int iFixedPoint, cv::InputOutputArray _cameraMatrix, cv::InputOutputArray _distCoeffs, cv::OutputArrayOfArrays _rvecs, cv::OutputArrayOfArrays _tvecs, cv::OutputArray newObjPoints, cv::OutputArray stdDeviationsIntrinsics, cv::OutputArray stdDeviationsExtrinsics, cv::OutputArray stdDeviationsObjPoints, cv::OutputArray _perViewErrors, int flags, class cv::TermCriteria criteria)#3944",2,2344,1454,169,20,0,20,5456,9,595,1,0.8164965809277261,1,0.8164965809277261,1,0.0427611543059591,1,0.0427611543059591
calibration.MUT1260.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoCalibrateImpl(const CvMat * _objectPoints, const CvMat * _imagePoints1, const CvMat * _imagePoints2, const CvMat * _npoints, CvMat * _cameraMatrix1, CvMat * _distCoeffs1, CvMat * _cameraMatrix2, CvMat * _distCoeffs2, CvSize imageSize, CvMat * matR, CvMat * matT, CvMat * matE, CvMat * matF, CvMat * rvecs, CvMat * tvecs, CvMat * perViewErr, int flags, CvTermCriteria termCrit)#2440",2,1781,1384,117,20,2,18,7200,132,595,1,0.7071067811865475,1,0.7071067811865475,1,0.0054004845006094,6,0.0016399838646748
local_optimization.MUT71.cpp,opencv_calib3d/modules/calib3d/src/usac/local_optimization.cpp#GraphCutImpl::labeling(const class cv::Mat & model)#157,6,1082,1464,118,20,3,17,3739,106,595,1,1.0,1,1.0,1,0.0185578989454745,1,0.0185578989454745
stereobm.MUT243.cpp,"opencv_calib3d/modules/calib3d/src/stereobm.cpp#findStereoCorrespondenceBM_SIMD(const class cv::Mat & left, const class cv::Mat & right, class cv::Mat & disp, class cv::Mat & cost, const struct cv::StereoBMParams & state, int _dy0, int _dy1, const class cv::BufferBM & bufX, size_t bufNum)#538",1,423,1871,192,20,3,17,1254,0,595,595,0.0,595,0.0,594,0.0,594,0.0
rho.MUT654.cpp,"opencv_calib3d/modules/calib3d/src/rho.cpp#sacTRInv8x8(const float (*)[8] L, float (*)[8] M)#2488",1,1000,1621,56,20,0,20,4998,4,595,1,1.0,595,0.0,1,0.03793356183578,594,0.0
fundam.MUT418.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#computeCorrespondEpilines(cv::InputArray _points, int whichImage, cv::InputArray _Fmat, cv::OutputArray _lines)#971",1,57,646,54,20,2,18,1376,0,595,595,0.0,595,0.0,594,0.0,594,0.0
homography_solver.MUT273.cpp,"opencv_calib3d/modules/calib3d/src/usac/homography_solver.cpp#AffineNonMinimalSolverImpl::estimate(const int & sample, int sample_size, int & models, const int & weights)#508",1,423,1499,134,20,0,20,1808,3,595,1,1.0,1,1.0,1,0.0532950327726447,1,0.0532950327726447
stereobm.MUT516.cpp,"opencv_calib3d/modules/calib3d/src/stereobm.cpp#findStereoCorrespondenceBM(const class cv::Mat & left, const class cv::Mat & right, class cv::Mat & disp, class cv::Mat & cost, const struct cv::StereoBMParams & state, int _dy0, int _dy1, const class cv::BufferBM & bufX, size_t bufNum)#943",1,423,1628,174,4,0,4,1108,2,595,1,1.0,1,1.0,1,0.132724505327245,1,0.132724505327245
ptsetreg.MUT303.cpp,"opencv_calib3d/modules/calib3d/src/ptsetreg.cpp#AffinePartial2DEstimatorCallback::runKernel(cv::InputArray _m1, cv::InputArray _m2, cv::OutputArray _model)#729",4,306,1384,194,18,0,18,7763,18,595,1,0.8944271909999159,1,0.8944271909999159,1,0.0350242930101634,2,0.0110491756368792
circlesgrid.MUT681.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#CirclesGridFinder::getCornerSegments(const int & points, int & segments, int & cornerIndices, int & firstSteps, int & secondSteps)#1577",1,357,1246,186,20,5,15,1268,2,595,1,0.7071067811865475,1,0.7071067811865475,1,0.0413711583924349,1,0.0413711583924349
ptsetreg.MUT372.cpp,"opencv_calib3d/modules/calib3d/src/ptsetreg.cpp#AffinePartial2DRefineCallback::compute(cv::InputArray _param, cv::OutputArray _err, cv::OutputArray _Jac)#869",1,241,1433,180,20,1,19,10356,4,595,1,1.0,1,1.0,1,0.0536121834301955,2,0.0099650023331777
ippe.MUT71.cpp,"opencv_calib3d/modules/calib3d/src/ippe.cpp#PoseSolver::solveSquare(cv::InputArray _objectPoints, cv::InputArray _imagePoints, cv::OutputArray _rvec1, cv::OutputArray _tvec1, float & err1, cv::OutputArray _rvec2, cv::OutputArray _tvec2, float & err2)#218",3,2218,1476,177,20,9,11,5376,3,595,1,1.0,1,1.0,1,0.0625,1,0.0625
ptsetreg.MUT304.cpp,"opencv_calib3d/modules/calib3d/src/ptsetreg.cpp#AffinePartial2DEstimatorCallback::runKernel(cv::InputArray _m1, cv::InputArray _m2, cv::OutputArray _model)#730",3,278,1287,136,20,0,20,8620,27,595,1,1.0,1,1.0,1,0.0237891389432485,3,0.0101972866772279
fisheye.MUT548.cpp,"opencv_calib3d/modules/calib3d/src/fisheye.cpp#stereoCalibrate(cv::InputArrayOfArrays objectPoints, cv::InputArrayOfArrays imagePoints1, cv::InputArrayOfArrays imagePoints2, cv::InputOutputArray K1, cv::InputOutputArray D1, cv::InputOutputArray K2, cv::InputOutputArray D2, cv::Size imageSize, cv::OutputArray R, cv::OutputArray T, cv::OutputArrayOfArrays rvecs, cv::OutputArrayOfArrays tvecs, int flags, class cv::TermCriteria criteria)#1138",1,821,1266,195,20,1,19,4964,0,595,595,0.0,595,0.0,595,0.0,595,0.0
ippe.MUT251.cpp,"opencv_calib3d/modules/calib3d/src/ippe.cpp#PoseSolver::homographyFromSquarePoints(cv::InputArray _targetPoints, double halfLength, cv::OutputArray H_)#553",3,2197,1608,164,20,0,20,6600,13,595,1,0.5773502691896258,1,0.5773502691896258,1,0.0168053344201109,2,0.0136054421768707
calibration.MUT1344.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoCalibrateImpl(const CvMat * _objectPoints, const CvMat * _imagePoints1, const CvMat * _imagePoints2, const CvMat * _npoints, CvMat * _cameraMatrix1, CvMat * _distCoeffs1, CvMat * _cameraMatrix2, CvMat * _distCoeffs2, CvSize imageSize, CvMat * matR, CvMat * matT, CvMat * matE, CvMat * matF, CvMat * rvecs, CvMat * tvecs, CvMat * perViewErr, int flags, CvTermCriteria termCrit)#2601",1,1901,1475,135,20,1,19,7699,1,595,1,1.0,1,1.0,1,0.025,1,0.025
calibinit.MUT149.cpp,"opencv_calib3d/modules/calib3d/src/calibinit.cpp#findChessboardCorners(cv::InputArray image_, cv::Size pattern_size, cv::OutputArray corners_, int flags)#572",1,785,1392,125,20,0,20,5246,12,595,2,1.0,2,1.0,1,0.0329527928212138,1,0.0329527928212138
calibration.MUT1346.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoCalibrateImpl(const CvMat * _objectPoints, const CvMat * _imagePoints1, const CvMat * _imagePoints2, const CvMat * _npoints, CvMat * _cameraMatrix1, CvMat * _distCoeffs1, CvMat * _cameraMatrix2, CvMat * _distCoeffs2, CvSize imageSize, CvMat * matR, CvMat * matT, CvMat * matE, CvMat * matF, CvMat * rvecs, CvMat * tvecs, CvMat * perViewErr, int flags, CvTermCriteria termCrit)#2603",1,1901,1380,117,20,8,12,5127,0,595,595,0.0,595,0.0,595,0.0,595,0.0
pnp_solver.MUT167.cpp,"opencv_calib3d/modules/calib3d/src/usac/pnp_solver.cpp#P3PSolverImpl::estimate(const int & sample, int & models)#380",1,862,1682,133,12,1,11,4605,162,595,9,1.0,9,1.0,1,0.0040899795501022,6,0.0021797754362266
fundam.MUT476.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#convertPointsFromHomogeneous(cv::InputArray _src, cv::OutputArray _dst)#1067",5,737,1587,172,20,0,20,5603,0,595,595,0.0,595,0.0,594,0.0,594,0.0
solvepnp.MUT412.cpp,"opencv_calib3d/modules/calib3d/src/solvepnp.cpp#solvePnPGeneric(cv::InputArray _opoints, cv::InputArray _ipoints, cv::InputArray _cameraMatrix, cv::InputArray _distCoeffs, cv::OutputArrayOfArrays _rvecs, cv::OutputArrayOfArrays _tvecs, _Bool useExtrinsicGuess, enum cv::SolvePnPMethod flags, cv::InputArray _rvec, cv::InputArray _tvec, cv::OutputArray reprojectionError)#1110",1,1820,1469,196,20,0,20,7608,11,595,1,1.0,1,1.0,1,0.0436507936507936,1,0.0436507936507936
calibration.MUT1233.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoCalibrateImpl(const CvMat * _objectPoints, const CvMat * _imagePoints1, const CvMat * _imagePoints2, const CvMat * _npoints, CvMat * _cameraMatrix1, CvMat * _distCoeffs1, CvMat * _cameraMatrix2, CvMat * _distCoeffs2, CvSize imageSize, CvMat * matR, CvMat * matT, CvMat * matE, CvMat * matF, CvMat * rvecs, CvMat * tvecs, CvMat * perViewErr, int flags, CvTermCriteria termCrit)#2405",2,1889,1517,190,20,0,20,7821,215,595,1,1.0,1,1.0,1,0.0036833728704413,5,0.002859873364007
rho.MUT505.cpp,"opencv_calib3d/modules/calib3d/src/rho.cpp#hFuncRefC(float * packedPoints, float * H)#2021",2,1027,1510,142,20,0,20,3475,21,595,3,0.7071067811865475,3,0.7071067811865475,1,0.0173160173160173,1,0.0173160173160173
fisheye.MUT675.cpp,"opencv_calib3d/modules/calib3d/src/fisheye.cpp#ComputeHomography(class cv::Mat m, class cv::Mat M)#1394",1,132,1325,204,20,2,18,6608,175,595,3,1.0,3,1.0,1,0.0038270247757782,1,0.0038270247757782
pnp_solver.MUT67.cpp,"opencv_calib3d/modules/calib3d/src/usac/pnp_solver.cpp#PnPNonMinimalSolverImpl::estimate(const int & sample, int sample_size, int & models, const int & weights)#189",1,1222,1518,172,20,0,20,3043,379,595,7,1.0,595,0.0,1,0.0023183780739628,591,0.0
calibration.MUT165.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvRodrigues2(const CvMat * src, CvMat * dst, CvMat * jacobian)#434",5,923,1355,250,20,0,20,4833,18,595,1,0.5163977794943222,1,0.5163977794943222,1,0.0099546053889744,1,0.0099546053889744
calibration_handeye.MUT307.cpp,"opencv_calib3d/modules/calib3d/src/calibration_handeye.cpp#calibrateHandEyeDaniilidis(const int & Hg, const int & Hc, class cv::Mat & R_cam2gripper, class cv::Mat & t_cam2gripper)#640",4,450,1448,232,20,0,20,6070,7,595,1,1.0,1,1.0,1,0.0237781490458149,1,0.0237781490458149
calibration_handeye.MUT192.cpp,"opencv_calib3d/modules/calib3d/src/calibration_handeye.cpp#calibrateHandEyePark(const int & Hg, const int & Hc, class cv::Mat & R_cam2gripper, class cv::Mat & t_cam2gripper)#428",4,230,1365,256,20,0,20,8502,15,595,1,1.0,2,0.5,1,0.0520637324081696,2,0.0148473507949575
calibinit.MUT888.cpp,"opencv_calib3d/modules/calib3d/src/calibinit.cpp#findCirclesGrid(cv::InputArray _image, cv::Size patternSize, cv::OutputArray _centers, int flags, const Ptr<cv::FeatureDetector> & blobDetector, const struct cv::CirclesGridFinderParameters & parameters_)#2127",3,49,536,39,10,0,10,679,9,595,1,0.5773502691896258,1,0.5773502691896258,1,0.0355840773809523,1,0.0355840773809523
stereobm.MUT236.cpp,"opencv_calib3d/modules/calib3d/src/stereobm.cpp#findStereoCorrespondenceBM_SIMD(const class cv::Mat & left, const class cv::Mat & right, class cv::Mat & disp, class cv::Mat & cost, const struct cv::StereoBMParams & state, int _dy0, int _dy1, const class cv::BufferBM & bufX, size_t bufNum)#530",1,423,1715,157,20,0,20,1093,0,595,595,0.0,595,0.0,594,0.0,594,0.0
fundam.MUT229.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#run7Point(const class cv::Mat & _m1, const class cv::Mat & _m2, class cv::Mat & _fmatrix)#565",2,2802,1442,146,20,0,20,7193,5,595,1,0.7071067811865475,1,0.7071067811865475,1,0.0396560625918424,1,0.0396560625918424
calibration.MUT229.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvProjectPoints2Internal(const CvMat * objectPoints, const CvMat * r_vec, const CvMat * t_vec, const CvMat * A, const CvMat * distCoeffs, CvMat * imagePoints, CvMat * dpdr, CvMat * dpdt, CvMat * dpdf, CvMat * dpdc, CvMat * dpdk, CvMat * dpdo, double aspectRatio)#616",42,2495,1582,190,20,0,20,1357,395,595,1,0.9883036912035246,1,0.9883036912035246,1,0.0404184704184704,1,0.0404184704184704
calibration_handeye.MUT153.cpp,"opencv_calib3d/modules/calib3d/src/calibration_handeye.cpp#calibrateHandEyeTsai(const int & Hg, const int & Hc, class cv::Mat & R_cam2gripper, class cv::Mat & t_cam2gripper)#346",4,491,1363,200,16,1,15,5622,41,595,3,0.5,3,0.5,1,0.0147222917858826,2,0.0118356015119308
stereobm.MUT114.cpp,"opencv_calib3d/modules/calib3d/src/stereobm.cpp#dispDescale(int v1, int v2, int d)#318",1,423,1680,183,20,0,20,1137,0,595,595,0.0,595,0.0,594,0.0,594,0.0
circlesgrid.MUT191.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#Graph::removeEdge(size_t id1, size_t id2)#498",1,334,1281,200,20,4,16,2098,11,595,1,0.5773502691896258,595,0.0,1,0.0424926380808733,595,0.0
calibration.MUT437.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvProjectPoints2Internal(const CvMat * objectPoints, const CvMat * r_vec, const CvMat * t_vec, const CvMat * A, const CvMat * distCoeffs, CvMat * imagePoints, CvMat * dpdr, CvMat * dpdt, CvMat * dpdf, CvMat * dpdc, CvMat * dpdk, CvMat * dpdo, double aspectRatio)#984",1,358,1318,127,20,3,17,18309,7,595,1,0.1889822365046136,1,0.1889822365046136,1,0.0282204501490257,1,0.0282204501490257
triangulate.MUT164.cpp,"opencv_calib3d/modules/calib3d/src/triangulate.cpp#icvCorrectMatches(CvMat * F_, CvMat * points1_, CvMat * points2_, CvMat * new_points1, CvMat * new_points2)#335",1,2691,1524,140,20,1,19,5830,4,595,2,1.0,2,1.0,1,0.0307426781020153,1,0.0307426781020153
fisheye.MUT35.cpp,"opencv_calib3d/modules/calib3d/src/fisheye.cpp#projectPoints(cv::InputArray objectPoints, cv::OutputArray imagePoints, cv::InputArray _rvec, cv::InputArray _tvec, cv::InputArray _K, cv::InputArray _D, double alpha, cv::OutputArray jacobian)#140",9,885,1360,203,20,0,20,8385,22,595,1,0.4714045207910317,1,0.4714045207910317,1,0.0241545893719806,2,0.0144519189627286
rho.MUT181.cpp,opencv_calib3d/modules/calib3d/src/rho.cpp#RHO_HEST_REFC::initRun()#978,2,805,1559,96,20,0,20,5013,27,595,1,1.0,2,0.8164965809277261,1,0.0255102040816326,2,0.0203606771787294
calibration.MUT875.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvCalibrateCamera2Internal(const CvMat * objectPoints, const CvMat * imagePoints, const CvMat * npoints, CvSize imageSize, int iFixedPoint, CvMat * cameraMatrix, CvMat * distCoeffs, CvMat * rvecs, CvMat * tvecs, CvMat * newObjPoints, CvMat * stdDevs, CvMat * perViewErrors, int flags, CvTermCriteria termCrit)#1755",2,2062,1359,172,20,0,20,5193,6,595,1,1.0,1,1.0,1,0.0203490458877529,1,0.0203490458877529
circlesgrid.MUT671.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#CirclesGridFinder::getCornerSegments(const int & points, int & segments, int & cornerIndices, int & firstSteps, int & secondSteps)#1563",1,421,1414,239,20,3,17,1583,2,595,1,1.0,1,1.0,1,0.0206096105868315,2,0.0182654180376276
stereobm.MUT481.cpp,"opencv_calib3d/modules/calib3d/src/stereobm.cpp#findStereoCorrespondenceBM(const class cv::Mat & left, const class cv::Mat & right, class cv::Mat & disp, class cv::Mat & cost, const struct cv::StereoBMParams & state, int _dy0, int _dy1, const class cv::BufferBM & bufX, size_t bufNum)#892",1,423,1704,195,20,1,19,1065,5,595,1,1.0,1,1.0,1,0.0412479061976549,1,0.0412479061976549
calibration.MUT1497.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoRectify(const CvMat * _cameraMatrix1, const CvMat * _cameraMatrix2, const CvMat * _distCoeffs1, const CvMat * _distCoeffs2, CvSize imageSize, const CvMat * matR, const CvMat * matT, CvMat * _R1, CvMat * _R2, CvMat * _P1, CvMat * _P2, CvMat * matQ, int flags, double alpha, CvSize newImgSize, CvRect * roi1, CvRect * roi2)#2869",1,2693,1526,117,2,0,2,5663,1,595,1,1.0,1,1.0,1,0.166604777819037,1,0.166604777819037
fundam.MUT429.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#computeCorrespondEpilines(cv::InputArray _points, int whichImage, cv::InputArray _Fmat, cv::OutputArray _lines)#986",1,54,623,51,20,0,20,1347,0,595,595,0.0,595,0.0,594,0.0,594,0.0
circlesgrid.MUT543.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#computeShortestPath(class cv::Mat & predecessorMatrix, size_t v1, size_t v2, int & path)#1278",3,680,1301,178,20,4,16,5136,8,595,1,0.5773502691896258,595,0.0,1,0.0444444444444444,594,0.0
circlesgrid.MUT173.cpp,"opencv_calib3d/modules/calib3d/src/circlesgrid.cpp#CirclesGridClusterFinder::parsePatternPoints(const int & patternPoints, const int & rectifiedPatternPoints, int & centers)#441",2,363,1388,210,4,0,4,5028,4,595,1,1.0,1,1.0,1,0.0799602306621594,1,0.0799602306621594
triangulate.MUT75.cpp,"opencv_calib3d/modules/calib3d/src/triangulate.cpp#icvCorrectMatches(CvMat * F_, CvMat * points1_, CvMat * points2_, CvMat * new_points1, CvMat * new_points2)#222",2,2168,1640,156,20,5,15,9796,2,595,1,0.8164965809277261,1,0.8164965809277261,1,0.0416028716273689,1,0.0416028716273689
calibration.MUT471.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvProjectPoints2Internal(const CvMat * objectPoints, const CvMat * r_vec, const CvMat * t_vec, const CvMat * A, const CvMat * distCoeffs, CvMat * imagePoints, CvMat * dpdr, CvMat * dpdt, CvMat * dpdf, CvMat * dpdc, CvMat * dpdk, CvMat * dpdo, double aspectRatio)#1028",3,1034,1413,164,20,0,20,8080,14,595,1,0.8164965809277261,1,0.8164965809277261,1,0.0284586406803365,1,0.0284586406803365
fundam.MUT71.cpp,"opencv_calib3d/modules/calib3d/src/fundam.cpp#HomographyEstimatorCallback::computeError(cv::InputArray _m1, cv::InputArray _m2, cv::InputArray _model, cv::OutputArray _err)#206",4,1061,1504,89,10,0,10,2667,18,595,1,0.5,1,0.5,1,0.0098530147126145,1,0.0098530147126145
calibration.MUT1222.cpp,"opencv_calib3d/modules/calib3d/src/calibration.cpp#cvStereoCalibrateImpl(const CvMat * _objectPoints, const CvMat * _imagePoints1, const CvMat * _imagePoints2, const CvMat * _npoints, CvMat * _cameraMatrix1, CvMat * _distCoeffs1, CvMat * _cameraMatrix2, CvMat * _distCoeffs2, CvSize imageSize, CvMat * matR, CvMat * matT, CvMat * matE, CvMat * matF, CvMat * rvecs, CvMat * tvecs, CvMat * perViewErr, int flags, CvTermCriteria termCrit)#2391",1,1875,1621,190,20,0,20,6837,13,595,1,1.0,1,1.0,1,0.0305286782744686,1,0.0305286782744686
