bug_name,key,total # of functions,# of functions with same highest Binary score,Binary score of highest rank,rank of buggy function (Binary),Binary score of buggy function,rank of buggy function among functions executed by failing tcs (Binary),# of functions with same highest GP13 score,GP13 score of highest rank,rank of buggy function (GP13),GP13 score of buggy function,rank of buggy function among functions executed by failing tcs (GP13),# of functions with same highest Jaccard score,Jaccard score of highest rank,rank of buggy function (Jaccard),Jaccard score of buggy function,rank of buggy function among functions executed by failing tcs (Jaccard),# of functions with same highest Naish1 score,Naish1 score of highest rank,rank of buggy function (Naish1),Naish1 score of buggy function,rank of buggy function among functions executed by failing tcs (Naish1),# of functions with same highest Naish2 score,Naish2 score of highest rank,rank of buggy function (Naish2),Naish2 score of buggy function,rank of buggy function among functions executed by failing tcs (Naish2),# of functions with same highest Ochiai score,Ochiai score of highest rank,rank of buggy function (Ochiai),Ochiai score of buggy function,rank of buggy function among functions executed by failing tcs (Ochiai),# of functions with same highest Russel+Rao score,Russel+Rao score of highest rank,rank of buggy function (Russel+Rao),Russel+Rao score of buggy function,rank of buggy function among functions executed by failing tcs (Russel+Rao),# of functions with same highest Wong1 score,Wong1 score of highest rank,rank of buggy function (Wong1),Wong1 score of buggy function,rank of buggy function among functions executed by failing tcs (Wong1)
affine_feature.MUT103.cpp,"opencv_features2d/modules/features2d/src/affine_feature.cpp#AffineFeature_Impl::detectAndCompute(cv::InputArray _image, cv::InputArray _mask, int & keypoints, cv::OutputArray _descriptors, _Bool useProvidedKeypoints)#324",297,23,1,23,1,23,6,3.0,6,3.0,6,6,1.0,6,1.0,6,6,87,6,87,6,6,2.0,6,2.0,6,6,1.0,6,1.0,6,23,0.0224719101123595,23,0.0224719101123595,23,23,2,23,2,23
brisk.MUT1080.cpp,"opencv_features2d/modules/features2d/src/brisk.cpp#BriskLayer::BriskLayer(const class cv::BriskLayer & layer, int mode)#2186",297,40,1,40,1,40,28,2.0,28,2.0,28,28,1.0,28,1.0,28,28,75,28,75,28,28,1.0,28,1.0,28,28,1.0,28,1.0,28,40,0.0131578947368421,40,0.0131578947368421,40,40,1,40,1,40
agast.MUT193.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#343",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
agast.MUT1122.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1750",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
mser.MUT177.cpp,"opencv_features2d/modules/features2d/src/mser.cpp#ConnectedComp::merge(struct cv::MSER_Impl::ConnectedComp * comp1, struct cv::MSER_Impl::ConnectedComp * comp2, struct cv::MSER_Impl::CompHistory *& hptr, struct cv::MSER_Impl::WParams & wp)#413",297,24,1,24,1,24,20,2.0,20,2.0,20,20,1.0,20,1.0,20,20,87,20,87,20,20,1.0,20,1.0,20,20,1.0,20,1.0,20,24,0.0113636363636363,24,0.0113636363636363,24,24,1,24,1,24
agast.MUT2651.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4060",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT2479.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#3801",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
fed.MUT36.cpp,opencv_features2d/modules/features2d/src/kaze/fed.cpp#fed_is_prime_internal(const int & number)#173,297,6,1,6,1,6,5,4.0,5,4.0,5,5,1.0,5,1.0,5,5,63,5,63,5,5,3.0,5,3.0,5,5,1.0,5,1.0,5,6,0.0454545454545454,6,0.0454545454545454,6,6,3,6,3,6
AKAZEFeatures.MUT714.cpp,"opencv_features2d/modules/features2d/src/kaze/AKAZEFeatures.cpp#MLDB_Full_Descriptor_Invoker::MLDB_Binary_Comparisons(float * values, unsigned char * desc, int count, int & dpos)#1937",297,41,1,41,1,41,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,77,4,77,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,41,0.0128205128205128,41,0.0128205128205128,41,41,1,41,1,41
agast.MUT2225.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#3422",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT104.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#210",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
agast.MUT3246.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4952",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
brisk.MUT343.cpp,"opencv_features2d/modules/features2d/src/brisk.cpp#BRISK_Impl::computeDescriptorsAndOrOrientation(cv::InputArray _image, cv::InputArray _mask, int & keypoints, cv::OutputArray _descriptors, _Bool doDescriptors, _Bool doOrientation, _Bool useProvidedKeypoints)#897",297,9,1,9,1,9,1,2.0,1,2.0,1,1,1.0,1,1.0,1,1,80,1,80,1,1,1.0,1,1.0,1,1,1.0,1,1.0,1,9,0.0123456790123456,9,0.0123456790123456,9,9,1,9,1,9
AKAZEFeatures.MUT699.cpp,"opencv_features2d/modules/features2d/src/kaze/AKAZEFeatures.cpp#MLDB_Full_Descriptor_Invoker::MLDB_Fill_Values(float * values, int sample_step, const int level, float xf, float yf, float co, float si, float scale)#1909",297,41,1,41,1,41,4,3.0,4,3.0,4,4,1.0,4,1.0,4,4,77,4,77,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,41,0.0253164556962025,41,0.0253164556962025,41,41,2,41,2,41
agast.MUT2347.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#3605",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
mser.MUT266.cpp,"opencv_features2d/modules/features2d/src/mser.cpp#MSER_Impl::pass(const class cv::Mat & img, int & msers, int & bboxvec, cv::Size size, const int * level_size, int mask)#577",297,23,1,23,1,23,19,2.0,19,2.0,19,19,1.0,19,1.0,19,19,87,19,87,19,19,1.0,19,1.0,19,19,1.0,19,1.0,19,23,0.0113636363636363,23,0.0113636363636363,23,23,1,23,1,23
agast.MUT530.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#867",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT3846.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#OAST_9_16(cv::InputArray _img, int & keypoints, int threshold)#5917",297,6,1,6,1,6,6,3.0,6,3.0,6,6,1.0,6,1.0,6,6,73,6,73,6,6,2.0,6,2.0,6,6,1.0,6,1.0,6,6,0.0266666666666666,6,0.0266666666666666,6,6,2,6,2,6
agast.MUT2936.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4490",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
affine_feature.MUT100.cpp,"opencv_features2d/modules/features2d/src/affine_feature.cpp#AffineFeature_Impl::detectAndCompute(cv::InputArray _image, cv::InputArray _mask, int & keypoints, cv::OutputArray _descriptors, _Bool useProvidedKeypoints)#321",297,23,1,23,1,23,6,2.0,6,2.0,6,6,1.0,6,1.0,6,6,87,6,87,6,6,1.0,6,1.0,6,6,1.0,6,1.0,6,23,0.0113636363636363,23,0.0113636363636363,23,23,1,23,1,23
agast.MUT2174.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#3344",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT195.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#347",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
fed.MUT23.cpp,"opencv_features2d/modules/features2d/src/kaze/fed.cpp#fed_tau_internal(const int & n, const float & scale, const float & tau_max, const _Bool & reordering, int & tau)#136",297,6,1,6,1,6,5,6.0,5,6.0,5,5,1.0,5,1.0,5,5,63,5,63,5,5,5.0,5,5.0,5,5,1.0,5,1.0,5,6,0.0735294117647058,6,0.0735294117647058,6,6,5,6,5,6
agast.MUT1255.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1950",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT1221.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1901",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT1043.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1631",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
mser.MUT293.cpp,"opencv_features2d/modules/features2d/src/mser.cpp#preprocessMSER_8uC3(struct cv::MSCRNode * node, struct cv::MSCREdge * edge, double * total, const class cv::Mat & src, class cv::Mat & dx, class cv::Mat & dy, int Ne, int edgeBlurSize)#692",297,13,1,13,1,13,9,2.0,9,2.0,9,9,1.0,9,1.0,9,9,88,9,88,9,9,1.0,9,1.0,9,9,1.0,9,1.0,9,13,0.0112359550561797,13,0.0112359550561797,13,13,1,13,1,13
brisk.MUT568.cpp,"opencv_features2d/modules/features2d/src/brisk.cpp#BriskScaleSpace::isMax2D(const int layer, const int x_layer, const int y_layer)#1315",297,40,1,40,1,40,28,2.0,28,2.0,28,28,1.0,28,1.0,28,28,75,28,75,28,28,1.0,28,1.0,28,28,1.0,28,1.0,28,40,0.0131578947368421,40,0.0131578947368421,40,40,1,40,1,40
agast.MUT2440.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#3746",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT1003.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1572",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT4640.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#OAST_9_16(cv::InputArray _img, int & keypoints, int threshold)#7246",297,6,1,6,1,6,6,3.0,6,3.0,6,6,1.0,6,1.0,6,6,73,6,73,6,6,2.0,6,2.0,6,6,1.0,6,1.0,6,6,0.0266666666666666,6,0.0266666666666666,6,6,2,6,2,6
agast.MUT2252.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#3461",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT84.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#180",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
agast.MUT963.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1511",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT934.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1469",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT1284.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1994",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
brisk.MUT1087.cpp,"opencv_features2d/modules/features2d/src/brisk.cpp#BriskLayer::BriskLayer(const class cv::BriskLayer & layer, int mode)#2197",297,19,1,19,1,19,10,15.0,10,15.0,10,10,1.0,10,1.0,10,10,75,10,75,10,10,14.0,10,14.0,10,10,1.0,10,1.0,10,19,0.1573033707865168,19,0.1573033707865168,19,19,14,19,14,19
agast.MUT590.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#953",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT1944.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#2987",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT2785.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4260",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT893.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1410",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
orb.MUT25.cpp,"opencv_features2d/modules/features2d/src/orb.cpp#HarrisResponses(const class cv::Mat & img, const int & layerinfo, int & pts, int blockSize, float harris_k)#170",297,21,1,21,1,21,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,75,4,75,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,21,0.0131578947368421,21,0.0131578947368421,21,21,1,21,1,21
agast.MUT162.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_5_8(cv::InputArray _img, int & keypoints, int threshold)#296",297,2,1,2,1,2,2,2.0,2,2.0,2,2,1.0,2,1.0,2,2,88,2,88,2,2,1.0,2,1.0,2,2,1.0,2,1.0,2,2,0.0112359550561797,2,0.0112359550561797,2,2,1,2,1,2
mser.MUT170.cpp,"opencv_features2d/modules/features2d/src/mser.cpp#ConnectedComp::merge(struct cv::MSER_Impl::ConnectedComp * comp1, struct cv::MSER_Impl::ConnectedComp * comp2, struct cv::MSER_Impl::CompHistory *& hptr, struct cv::MSER_Impl::WParams & wp)#398",297,24,1,24,1,24,20,2.0,20,2.0,20,20,1.0,20,1.0,20,20,87,20,87,20,20,1.0,20,1.0,20,20,1.0,20,1.0,20,24,0.0113636363636363,24,0.0113636363636363,24,24,1,24,1,24
AKAZEFeatures.MUT22.cpp,opencv_features2d/modules/features2d/src/kaze/AKAZEFeatures.cpp#AKAZEFeatures::Allocate_Memory_Evolution()#76,297,35,1,35,1,35,30,11.0,30,11.0,30,30,1.0,30,1.0,30,30,66,30,66,30,30,10.0,30,10.0,30,30,1.0,30,1.0,30,35,0.131578947368421,35,0.131578947368421,35,35,10,35,10,35
agast.MUT1224.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1906",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
orb.MUT350.cpp,"opencv_features2d/modules/features2d/src/orb.cpp#ORB_Impl::detectAndCompute(cv::InputArray _image, cv::InputArray _mask, int & keypoints, cv::OutputArray _descriptors, _Bool useProvidedKeypoints)#1153",297,21,1,21,1,21,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,72,4,72,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,21,0.0136986301369863,21,0.0136986301369863,21,21,1,21,1,21
agast.MUT1117.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1744",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT1160.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1809",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT1176.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1831",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
mser.MUT459.cpp,"opencv_features2d/modules/features2d/src/mser.cpp#extractMSER_8uC3(const class cv::Mat & src, int & msers, int & bboxvec, const class MSER_Impl::Params & params)#918",297,12,1,12,1,12,8,2.0,8,2.0,8,8,1.0,8,1.0,8,8,88,8,88,8,8,1.0,8,1.0,8,8,1.0,8,1.0,8,12,0.0112359550561797,12,0.0112359550561797,12,12,1,12,1,12
agast.MUT3475.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#5299",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
brisk.MUT920.cpp,"opencv_features2d/modules/features2d/src/brisk.cpp#BriskScaleSpace::refine1D(const float s_05, const float s0, const float s05, float & max)#1916",297,40,1,40,1,40,28,2.0,28,2.0,28,28,1.0,28,1.0,28,28,75,28,75,28,28,1.0,28,1.0,28,28,1.0,28,1.0,28,40,0.0131578947368421,40,0.0131578947368421,40,40,1,40,1,40
orb.MUT313.cpp,"opencv_features2d/modules/features2d/src/orb.cpp#ORB_Impl::detectAndCompute(cv::InputArray _image, cv::InputArray _mask, int & keypoints, cv::OutputArray _descriptors, _Bool useProvidedKeypoints)#1096",297,5,1,5,1,5,5,18.0,5,18.0,5,5,1.0,5,1.0,5,5,71,5,71,5,5,17.0,5,17.0,5,5,1.0,5,1.0,5,5,0.1931818181818181,5,0.1931818181818181,5,5,17,5,17,5
agast.MUT3382.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#5157",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
brisk.MUT1113.cpp,"opencv_features2d/modules/features2d/src/brisk.cpp#BriskLayer::getAgastScore(float xf, float yf, int threshold_in, float scale_in)#2253",297,40,1,40,1,40,28,3.0,28,3.0,28,28,1.0,28,1.0,28,28,75,28,75,28,28,2.0,28,2.0,28,28,1.0,28,1.0,28,40,0.0259740259740259,40,0.0259740259740259,40,40,2,40,2,40
agast.MUT2212.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#3401",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
sift.dispatch.MUT91.cpp,"opencv_features2d/modules/features2d/src/sift.dispatch.cpp#SIFT_Impl::findScaleSpaceExtrema(const int & gauss_pyr, const int & dog_pyr, int & keypoints)#385",297,10,1,10,1,10,8,10.0,8,10.0,8,8,1.0,8,1.0,8,8,79,8,79,8,8,9.0,8,9.0,8,8,1.0,8,1.0,8,10,0.1022727272727272,10,0.1022727272727272,10,10,9,10,9,10
nldiffusion_functions.MUT28.cpp,"opencv_features2d/modules/features2d/src/kaze/nldiffusion_functions.cpp#pm_g2(cv::InputArray _Lx, cv::InputArray _Ly, cv::OutputArray _dst, float k)#135",297,14,1,14,1,14,13,3.0,13,3.0,13,13,1.0,13,1.0,13,13,63,13,63,13,13,2.0,13,2.0,13,13,1.0,13,1.0,13,14,0.0307692307692307,14,0.0307692307692307,14,14,2,14,2,14
agast.MUT2167.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#3333",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
agast.MUT1686.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#2598",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
agast.MUT3172.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12s(cv::InputArray _img, int & keypoints, int threshold)#4842",297,4,1,4,1,4,4,2.0,4,2.0,4,4,1.0,4,1.0,4,4,88,4,88,4,4,1.0,4,1.0,4,4,1.0,4,1.0,4,4,0.0112359550561797,4,0.0112359550561797,4,4,1,4,1,4
sift.dispatch.MUT17.cpp,"opencv_features2d/modules/features2d/src/sift.dispatch.cpp#unpackOctave(const class cv::KeyPoint & kpt, int & octave, int & layer, float & scale)#170",297,17,1,17,1,17,3,3.0,3,3.0,3,3,1.0,3,1.0,3,3,84,3,84,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,17,0.0232558139534883,17,0.0232558139534883,17,17,2,17,2,17
brisk.MUT705.cpp,"opencv_features2d/modules/features2d/src/brisk.cpp#BriskScaleSpace::getScoreMaxAbove(const int layer, const int x_layer, const int y_layer, const int threshold, _Bool & ismax, float & dx, float & dy)#1557",297,36,1,36,1,36,24,8.0,24,8.0,24,24,1.0,24,1.0,24,24,75,24,75,24,24,7.0,24,7.0,24,24,1.0,24,1.0,24,36,0.0853658536585365,36,0.0853658536585365,36,36,7,36,7,36
sift.dispatch.MUT74.cpp,"opencv_features2d/modules/features2d/src/sift.dispatch.cpp#findScaleSpaceExtremaComputer::findScaleSpaceExtremaComputer(int _o, int _i, int _threshold, int _idx, int _step, int _cols, int _nOctaveLayers, double _contrastThreshold, double _edgeThreshold, double _sigma, const int & _gauss_pyr, const int & _dog_pyr, int & _tls_kpts_struct)#331",297,11,1,11,1,11,8,6.0,8,6.0,8,8,1.0,8,1.0,8,8,79,8,79,8,8,5.0,8,5.0,8,8,1.0,8,1.0,8,11,0.0595238095238095,11,0.0595238095238095,11,11,5,11,5,11
agast.MUT4715.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#OAST_9_16(cv::InputArray _img, int & keypoints, int threshold)#7371",297,40,1,40,1,40,32,2.0,32,2.0,32,32,1.0,32,1.0,32,32,73,32,73,32,32,1.0,32,1.0,32,32,1.0,32,1.0,32,40,0.0135135135135135,40,0.0135135135135135,40,40,1,40,1,40
agast.MUT1130.cpp,"opencv_features2d/modules/features2d/src/agast.cpp#AGAST_7_12d(cv::InputArray _img, int & keypoints, int threshold)#1763",297,3,1,3,1,3,3,2.0,3,2.0,3,3,1.0,3,1.0,3,3,88,3,88,3,3,1.0,3,1.0,3,3,1.0,3,1.0,3,3,0.0112359550561797,3,0.0112359550561797,3,3,1,3,1,3
