bug_name,key,total # of functions,# of functions with same highest Binary score,Binary score of highest rank,rank of buggy function (Binary),Binary score of buggy function,# of functions with same highest GP13 score,GP13 score of highest rank,rank of buggy function (GP13),GP13 score of buggy function,# of functions with same highest Jaccard score,Jaccard score of highest rank,rank of buggy function (Jaccard),Jaccard score of buggy function,# of functions with same highest Naish1 score,Naish1 score of highest rank,rank of buggy function (Naish1),Naish1 score of buggy function,# of functions with same highest Naish2 score,Naish2 score of highest rank,rank of buggy function (Naish2),Naish2 score of buggy function,# of functions with same highest Ochiai score,Ochiai score of highest rank,rank of buggy function (Ochiai),Ochiai score of buggy function,# of functions with same highest Russel+Rao score,Russel+Rao score of highest rank,rank of buggy function (Russel+Rao),Russel+Rao score of buggy function,# of functions with same highest Wong1 score,Wong1 score of highest rank,rank of buggy function (Wong1),Wong1 score of buggy function
torch_importer.MUT195.cpp,opencv_dnn/modules/dnn/src/torch/torch_importer.cpp#TorchImporter::readTorchObject(int index)#610,1095,59,1,59,1,1,2.0,1,2.0,1,1.0,1,1.0,1,2870,1,2870,1,1.0,1,1.0,1,1.0,1,1.0,59,0.0003483106931382,59,0.0003483106931382,59,1,59,1
onnx_importer.MUT398.cpp,"opencv_dnn/modules/dnn/src/onnx/onnx_importer.cpp#ONNXImporter::parseSlice(class cv::dnn::dnn4_v20240521::LayerParams & layerParams, const opencv_onnx::NodeProto & node_proto)#1312",1095,93,1,93,1,1,22.0,1,22.0,1,1.0,1,1.0,1,2851,1,2851,1,21.0,1,21.0,1,1.0,1,1.0,93,0.0073119777158774,93,0.0073119777158774,93,21,93,21
tf_graph_simplifier.MUT516.cpp,opencv_dnn/modules/dnn/src/tensorflow/tf_graph_simplifier.cpp#removePhaseSwitches(tensorflow::GraphDef & net)#1148,1095,54,1,54,1,1,6.0,1,6.0,1,1.0,1,1.0,1,2868,1,2868,1,5.0,1,5.0,1,1.0,1,1.0,54,0.0017403411068569,54,0.0017403411068569,54,5,54,5
tf_graph_simplifier.MUT264.cpp,"opencv_dnn/modules/dnn/src/tensorflow/tf_graph_simplifier.cpp#UpsamplingKerasSubgraph::finalize(tensorflow::GraphDef & net, tensorflow::NodeDef * fusedNode, int & inputNodes)#627",1095,91,1,91,1,1,2.0,1,2.0,1,1.0,1,1.0,1,2872,1,2872,1,1.0,1,1.0,1,1.0,1,1.0,91,0.0003480682213713,91,0.0003480682213713,91,1,91,1
convolution_layer.MUT60.cpp,"opencv_dnn/modules/dnn/src/layers/convolution_layer.cpp#ConvolutionLayerImpl::getMemoryShapes(const int & inputs, const int requiredOutputs, int & outputs, int & internals)#369",1095,102,1,102,1,5,9.0,5,9.0,5,1.0,5,1.0,5,2226,5,2226,5,8.0,5,8.0,5,1.0,5,1.0,102,0.0035810205908683,102,0.0035810205908683,102,8,102,8
attention_layer.MUT5.cpp,"opencv_dnn/modules/dnn/src/layers/attention_layer.cpp#packWeight(size_t num_heads, size_t head_size, size_t input_hidden_size, const float * weight_data, size_t hidden_size, int & packed_weight, const struct cv::dnn::FastGemmOpt & opt)#21",1095,126,1,126,1,4,3.0,4,3.0,4,1.0,4,1.0,4,2871,4,2871,4,2.0,4,2.0,4,1.0,4,1.0,126,0.0006961364427427,126,0.0006961364427427,126,2,126,2
onnx_graph_simplifier.MUT511.cpp,"opencv_dnn/modules/dnn/src/onnx/onnx_graph_simplifier.cpp#ExpandSubgraph::match(const Ptr<class cv::dnn::ImportGraphWrapper> & net, int nodeId, int & matchedNodesIds)#1374",1095,101,1,101,1,3,4.0,3,4.0,3,1.0,3,1.0,3,2870,3,2870,3,3.0,3,3.0,3,1.0,3,1.0,101,0.0010442046641141,101,0.0010442046641141,101,3,101,3
pooling_layer.MUT191.cpp,opencv_dnn/modules/dnn/src/layers/pooling_layer.cpp#PoolingInvoker::operator()(const class cv::Range & r)#861,1095,24,1,24,1,9,82.0,9,82.0,9,1.0,9,1.0,9,2518,9,2518,9,81.0,9,81.0,9,1.0,9,1.0,24,0.0311658330126971,24,0.0311658330126971,24,81,24,81
attention_layer.MUT11.cpp,opencv_dnn/modules/dnn/src/layers/attention_layer.cpp#AttentionLayerImpl::AttentionLayerImpl(const class cv::dnn::dnn4_v20240521::LayerParams & params)#41,1095,113,1,113,1,3,4.0,3,4.0,3,1.0,3,1.0,3,2870,3,2870,3,3.0,3,3.0,3,1.0,3,1.0,113,0.0010442046641141,113,0.0010442046641141,113,3,113,3
gemm_layer.MUT15.cpp,"opencv_dnn/modules/dnn/src/layers/gemm_layer.cpp#GemmLayerImpl::getMemoryShapes(const int & inputs, const int requiredOutputs, int & outputs, int & internals)#52",1095,17,1,17,1,3,24.0,3,24.0,3,1.0,3,1.0,3,2850,3,2850,3,23.0,3,23.0,3,1.0,3,1.0,17,0.0080055690915419,17,0.0080055690915419,17,23,17,23
nary_eltwise_layers.MUT130.cpp,"opencv_dnn/modules/dnn/src/layers/nary_eltwise_layers.cpp#NaryEltwiseLayerImpl::binary_forward_impl(int ndims, const int & shape, const char * data1, const int & step1, const char * data2, const int & step2, char * data, const int & step, const Functor & op)#360",1095,111,1,111,1,2,43.0,2,43.0,2,1.0,2,1.0,2,2818,2,2818,2,42.0,2,42.0,2,1.0,2,1.0,111,0.0146853146853146,111,0.0146853146853146,111,42,111,42
fast_norm.MUT54.cpp,"opencv_dnn/modules/dnn/src/layers/cpu_kernels/fast_norm.cpp#fastNorm(const class cv::Mat & input, const class cv::Mat & scale, const class cv::Mat & bias, class cv::Mat & output, float epsilon, size_t normalized_axis)#97",1095,106,1,106,1,5,11.0,5,11.0,5,1.0,5,1.0,5,2854,5,2854,5,10.0,5,10.0,5,1.0,5,1.0,106,0.0034916201117318,106,0.0034916201117318,106,10,106,10
elementwise_layers.MUT500.cpp,opencv_dnn/modules/dnn/src/layers/elementwise_layers.cpp#ChannelsPReLULayer::create(const class cv::dnn::dnn4_v20240521::LayerParams & params)#3145,1095,100,1,100,1,6,2.0,6,2.0,6,1.0,6,1.0,6,2838,6,2838,6,1.0,6,1.0,6,1.0,6,1.0,100,0.0003522367030644,100,0.0003522367030644,100,1,100,1
tf_graph_simplifier.MUT278.cpp,opencv_dnn/modules/dnn/src/tensorflow/tf_graph_simplifier.cpp#SoftMaxSlimSubgraph::SoftMaxSlimSubgraph()#658,1095,29,1,29,1,16,143.0,16,143.0,16,1.0,16,1.0,16,2729,16,2729,16,142.0,16,142.0,16,1.0,16,1.0,29,0.0494601184256356,29,0.0494601184256356,29,142,29,142
permute_layer.MUT53.cpp,opencv_dnn/modules/dnn/src/layers/permute_layer.cpp#PermuteInvoker::operator()(const class cv::Range & r)#250,1095,24,1,24,1,5,13.0,5,13.0,5,1.0,5,1.0,5,2817,5,2817,5,12.0,5,12.0,5,1.0,5,1.0,24,0.0042417815482502,24,0.0042417815482502,24,12,24,12
onnx_importer.MUT715.cpp,"opencv_dnn/modules/dnn/src/onnx/onnx_importer.cpp#ONNXImporter::parseMatMul(class cv::dnn::dnn4_v20240521::LayerParams & layerParams, const opencv_onnx::NodeProto & node_proto_)#1975",1095,90,1,90,1,1,2.0,1,2.0,1,1.0,1,1.0,1,2856,1,2856,1,1.0,1,1.0,1,1.0,1,1.0,90,0.000350017500875,90,0.000350017500875,90,1,90,1
net_quantization.MUT118.cpp,"opencv_dnn/modules/dnn/src/net_quantization.cpp#Impl::quantize(class cv::dnn::dnn4_v20240521::Net & net, cv::InputArrayOfArrays calibData, int inputsDtype, int outputsDtype, _Bool perChannel)#234",1095,112,1,112,1,2,11.0,2,11.0,2,1.0,2,1.0,2,2863,2,2863,2,10.0,2,10.0,2,1.0,2,1.0,112,0.0034806822137138,112,0.0034806822137138,112,10,112,10
onnx_importer.MUT1522.cpp,"opencv_dnn/modules/dnn/src/onnx/onnx_importer.cpp#ONNXImporter::parseQEltwise(class cv::dnn::dnn4_v20240521::LayerParams & layerParams, const opencv_onnx::NodeProto & node_proto_)#3620",1095,116,1,116,1,1,6.0,1,6.0,1,1.0,1,1.0,1,2868,1,2868,1,5.0,1,5.0,1,1.0,1,1.0,116,0.0017403411068569,116,0.0017403411068569,116,5,116,5
concat_layer.MUT32.cpp,"opencv_dnn/modules/dnn/src/layers/concat_layer.cpp#ChannelConcatInvoker::run(int & inputs, class cv::Mat & output, int nstripes)#171",1095,21,1,21,1,3,22.0,3,22.0,3,1.0,3,1.0,3,2852,3,2852,3,21.0,3,21.0,3,1.0,3,1.0,21,0.0073094326487991,21,0.0073094326487991,21,21,21,21
tf_graph_simplifier.MUT111.cpp,opencv_dnn/modules/dnn/src/tensorflow/tf_graph_simplifier.cpp#ReshapeKerasSubgraph::ReshapeKerasSubgraph(int _numOutDims)#327,1095,74,1,74,1,42,3.0,42,3.0,42,1.0,42,1.0,42,2729,42,2729,42,2.0,42,2.0,42,1.0,42,1.0,74,0.0007323324789454,74,0.0007323324789454,74,2,74,2
onnx_importer.MUT1628.cpp,"opencv_dnn/modules/dnn/src/onnx/onnx_importer.cpp#ONNXImporter::parseQAvgPool(class cv::dnn::dnn4_v20240521::LayerParams & layerParams, const opencv_onnx::NodeProto & node_proto)#3790",1095,108,1,108,1,2,2.0,2,2.0,2,1.0,2,1.0,2,2872,2,2872,2,1.0,2,1.0,2,1.0,2,1.0,108,0.0003480682213713,108,0.0003480682213713,108,1,108,1
elementwise_layers.MUT233.cpp,"opencv_dnn/modules/dnn/src/layers/elementwise_layers.cpp#AsinFunctor::supportBackend(int backendId, int )#1704",1095,103,1,103,1,2,3.0,2,3.0,2,1.0,2,1.0,2,2871,2,2871,2,2.0,2,2.0,2,1.0,2,1.0,103,0.0006961364427427,103,0.0006961364427427,103,2,103,2
proposal_layer.MUT13.cpp,opencv_dnn/modules/dnn/src/layers/proposal_layer.cpp#ProposalLayerImpl::ProposalLayerImpl(const class cv::dnn::dnn4_v20240521::LayerParams & params)#40,1095,56,1,56,1,11,2.0,11,2.0,11,1.0,11,1.0,11,2872,11,2872,11,1.0,11,1.0,11,1.0,11,1.0,56,0.0003480682213713,56,0.0003480682213713,56,1,56,1
tf_importer.MUT1197.cpp,opencv_dnn/modules/dnn/src/tensorflow/tf_importer.cpp#TFImporter::predictOutputDataLayout(const tensorflow::NodeDef & layer)#3001,1095,75,1,75,1,21,23.0,21,23.0,21,1.0,21,1.0,21,2725,21,2725,21,22.0,21,22.0,21,1.0,21,1.0,75,0.0080087368037859,75,0.0080087368037859,75,22,75,22
proposal_layer.MUT26.cpp,opencv_dnn/modules/dnn/src/layers/proposal_layer.cpp#ProposalLayerImpl::ProposalLayerImpl(const class cv::dnn::dnn4_v20240521::LayerParams & params)#59,1095,56,1,56,1,11,2.0,11,2.0,11,1.0,11,1.0,11,2872,11,2872,11,1.0,11,1.0,11,1.0,11,1.0,56,0.0003480682213713,56,0.0003480682213713,56,1,56,1
prior_box_layer.MUT115.cpp,"opencv_dnn/modules/dnn/src/layers/prior_box_layer.cpp#PriorBoxLayerImpl::forward(cv::InputArrayOfArrays inputs_arr, cv::OutputArrayOfArrays outputs_arr, cv::OutputArrayOfArrays internals_arr)#451",1095,25,1,25,1,11,4.0,11,4.0,11,1.0,11,1.0,11,2870,11,2870,11,3.0,11,3.0,11,1.0,11,1.0,25,0.0010442046641141,25,0.0010442046641141,25,3,25,3
recurrent_layers.MUT93.cpp,"opencv_dnn/modules/dnn/src/layers/recurrent_layers.cpp#LSTMLayerImpl::getMemoryShapes(const int & inputs, const int requiredOutputs, int & outputs, int & internals)#339",1095,18,1,18,1,4,17.0,4,17.0,4,1.0,4,1.0,4,2853,4,2853,4,16.0,4,16.0,4,1.0,4,1.0,18,0.0055768560474032,18,0.0055768560474032,18,16,18,16
fast_norm.MUT90.cpp,"opencv_dnn/modules/dnn/src/layers/cpu_kernels/fast_norm.cpp#fastNormChannel(const class cv::Mat & input, const class cv::Mat & scale, const class cv::Mat & bias, class cv::Mat & output, float epsilon)#153",1095,15,1,15,1,1,8.0,1,8.0,1,1.0,1,1.0,1,2866,1,2866,1,7.0,1,7.0,1,1.0,1,1.0,15,0.0024364775495997,15,0.0024364775495997,15,7,15,7
nary_eltwise_layers.MUT176.cpp,"opencv_dnn/modules/dnn/src/layers/nary_eltwise_layers.cpp#NaryEltwiseLayerImpl::nary_forward_impl(const Functor & f, const T scale, int ninputs, int ndims, const int & shape, const char ** inp, char * out, const int & steps, int & ptrs)#433",1095,28,1,28,1,2,10.0,2,10.0,2,1.0,2,1.0,2,2864,2,2864,2,9.0,2,9.0,2,1.0,2,1.0,28,0.0031326139923424,28,0.0031326139923424,28,9,28,9
resize_layer.MUT56.cpp,"opencv_dnn/modules/dnn/src/layers/resize_layer.cpp#ResizeLayerImpl::forward(cv::InputArrayOfArrays inputs_arr, cv::OutputArrayOfArrays outputs_arr, cv::OutputArrayOfArrays internals_arr)#155",1095,20,1,20,1,1,5.0,1,5.0,1,1.0,1,1.0,1,2869,1,2869,1,4.0,1,4.0,1,1.0,1,1.0,20,0.0013922728854855,20,0.0013922728854855,20,4,20,4
net_quantization.MUT121.cpp,"opencv_dnn/modules/dnn/src/net_quantization.cpp#Impl::quantize(class cv::dnn::dnn4_v20240521::Net & net, cv::InputArrayOfArrays calibData, int inputsDtype, int outputsDtype, _Bool perChannel)#242",1095,107,1,107,1,5,14.0,5,14.0,5,1.0,5,1.0,5,2835,5,2835,5,13.0,5,13.0,5,1.0,5,1.0,107,0.004564606741573,107,0.004564606741573,107,13,107,13
onnx_graph_simplifier.MUT447.cpp,opencv_dnn/modules/dnn/src/onnx/onnx_graph_simplifier.cpp#GatherCastSubgraph::GatherCastSubgraph()#1249,1095,174,1,174,1,108,3.0,108,3.0,108,1.0,108,1.0,108,2310,108,2310,108,2.0,108,2.0,108,1.0,108,1.0,174,0.0008650519031141,174,0.0008650519031141,174,2,174,2
tf_importer.MUT1141.cpp,"opencv_dnn/modules/dnn/src/tensorflow/tf_importer.cpp#TFImporter::kernelFromTensor(const tensorflow::TensorProto & tensor, class cv::Mat & dstBlob)#2834",1095,87,1,87,1,1,33.0,1,33.0,1,1.0,1,1.0,1,2808,1,2808,1,32.0,1,32.0,1,1.0,1,1.0,87,0.0112676056338028,87,0.0112676056338028,87,32,87,32
pooling_layer.MUT423.cpp,"opencv_dnn/modules/dnn/src/layers/pooling_layer.cpp#PoolingLayerImpl::getMemoryShapes(const int & inputs, const int requiredOutputs, int & outputs, int & internals)#1370",1095,22,1,22,1,1,27.0,1,27.0,1,1.0,1,1.0,1,2547,1,2547,1,26.0,1,26.0,1,1.0,1,1.0,22,0.0101049358725223,22,0.0101049358725223,22,26,22,26
onnx_graph_simplifier.MUT581.cpp,opencv_dnn/modules/dnn/src/onnx/onnx_graph_simplifier.cpp#UpsampleSubgraph::UpsampleSubgraph()#1533,1095,28,1,28,1,17,563.0,17,563.0,17,1.0,17,1.0,17,2310,17,2310,17,562.0,17,562.0,17,1.0,17,1.0,28,0.1956824512534818,28,0.1956824512534818,28,562,28,562
correlation_layer.MUT75.cpp,"opencv_dnn/modules/dnn/src/layers/correlation_layer.cpp#CorrelationLayerImpl::correlationKernelSubtraction(const class cv::Mat & input0, const class cv::Mat & input1, class cv::Mat & output, int item)#138",1095,35,1,35,1,8,2.0,8,2.0,8,1.0,8,1.0,8,2872,8,2872,8,1.0,8,1.0,8,1.0,8,1.0,35,0.0003480682213713,35,0.0003480682213713,35,1,35,1
onnx_importer.MUT339.cpp,"opencv_dnn/modules/dnn/src/onnx/onnx_importer.cpp#ONNXImporter::parseReduce(class cv::dnn::dnn4_v20240521::LayerParams & layerParams, const opencv_onnx::NodeProto & node_proto)#1191",1095,111,1,111,1,1,2.0,1,2.0,1,1.0,1,1.0,1,2872,1,2872,1,1.0,1,1.0,1,1.0,1,1.0,111,0.0003480682213713,111,0.0003480682213713,111,1,111,1
permute_layer.MUT4.cpp,opencv_dnn/modules/dnn/src/layers/permute_layer.cpp#PermuteLayerImpl::checkNeedForPermutation()#77,1095,98,1,98,1,6,8.0,6,8.0,6,1.0,6,1.0,6,2794,6,2794,6,7.0,6,7.0,6,1.0,6,1.0,98,0.0024991074616208,98,0.0024991074616208,98,7,98,7
layers_common.MUT62.cpp,"opencv_dnn/modules/dnn/src/layers/layers_common.cpp#getConvolutionKernelParams(const class cv::dnn::dnn4_v20240521::LayerParams & params, int & kernel, int & pads_begin, int & pads_end, int & strides, int & dilations, cv::String & padMode, int & adjust_pads, _Bool & useWinograd)#195",1095,19,1,19,1,1,704.0,1,704.0,1,1.0,1,1.0,1,2170,1,2170,1,703.0,1,703.0,1,1.0,1,1.0,19,0.2446919596240863,19,0.2446919596240863,19,703,19,703
onnx_importer.MUT1076.cpp,"opencv_dnn/modules/dnn/src/onnx/onnx_importer.cpp#ONNXImporter::parseResize(class cv::dnn::dnn4_v20240521::LayerParams & layerParams, const opencv_onnx::NodeProto & node_proto)#2706",1095,105,1,105,1,1,5.0,1,5.0,1,1.0,1,1.0,1,2869,1,2869,1,4.0,1,4.0,1,1.0,1,1.0,105,0.0013922728854855,105,0.0013922728854855,105,4,105,4
einsum_layer.MUT291.cpp,opencv_dnn/modules/dnn/src/layers/einsum_layer.cpp#LayerEinsumImpl::processEquation(const int & inputs)#962,1095,96,1,96,1,1,3.0,1,3.0,1,1.0,1,1.0,1,2864,1,2864,1,2.0,1,2.0,1,1.0,1,1.0,96,0.0006978367062107,96,0.0006978367062107,96,2,96,2
einsum_layer.MUT289.cpp,opencv_dnn/modules/dnn/src/layers/einsum_layer.cpp#LayerEinsumImpl::processEquation(const int & inputs)#956,1095,96,1,96,1,6,14.0,6,14.0,6,1.0,6,1.0,6,2860,6,2860,6,13.0,6,13.0,6,1.0,6,1.0,96,0.004524886877828,96,0.004524886877828,96,13,96,13
slice_layer.MUT16.cpp,"opencv_dnn/modules/dnn/src/layers/slice_layer.cpp#tranformForNegSteps(const cv::dnn::dnn4_v20240521::MatShape & inpShape, int & sliceRanges, int & sliceSteps)#106",1095,124,1,124,1,5,2.0,5,2.0,5,1.0,5,1.0,5,2872,5,2872,5,1.0,5,1.0,5,1.0,5,1.0,124,0.0003480682213713,124,0.0003480682213713,124,1,124,1
tf_importer.MUT291.cpp,"opencv_dnn/modules/dnn/src/tensorflow/tf_importer.cpp#TFImporter::parseConvolution(tensorflow::GraphDef & net, const tensorflow::NodeDef & layer_, class cv::dnn::dnn4_v20240521::LayerParams & layerParams)#897",1095,92,1,92,1,1,53.0,1,53.0,1,1.0,1,1.0,1,2812,1,2812,1,52.0,1,52.0,1,1.0,1,1.0,92,0.0181564245810055,92,0.0181564245810055,92,52,92,52
resize_layer.MUT9.cpp,opencv_dnn/modules/dnn/src/layers/resize_layer.cpp#ResizeLayerImpl::ResizeLayerImpl(const class cv::dnn::dnn4_v20240521::LayerParams & params)#47,1095,18,1,18,1,4,4.0,4,4.0,4,1.0,4,1.0,4,2843,4,2843,4,3.0,4,3.0,4,1.0,4,1.0,18,0.0010541110330288,18,0.0010541110330288,18,3,18,3
scatter_layer.MUT34.cpp,"opencv_dnn/modules/dnn/src/layers/scatter_layer.cpp#ScatterLayerImpl::forward_impl(const Functor & reduce_operation, const class cv::Mat & input_mat, const class cv::Mat & indices_mat, const class cv::Mat & updates_mat, class cv::Mat & output_mat)#103",1095,107,1,107,1,9,9.0,9,9.0,9,1.0,9,1.0,9,2865,9,2865,9,8.0,9,8.0,9,1.0,9,1.0,107,0.0027845457709711,107,0.0027845457709711,107,8,107,8
slice_layer.MUT60.cpp,opencv_dnn/modules/dnn/src/layers/slice_layer.cpp#SliceLayerImpl::SliceLayerImpl(const class cv::dnn::dnn4_v20240521::LayerParams & params)#188,1095,96,1,96,1,2,13.0,2,13.0,2,1.0,2,1.0,2,2861,2,2861,2,12.0,2,12.0,2,1.0,2,1.0,96,0.0041768186564566,96,0.0041768186564566,96,12,96,12
recurrent_layers.MUT72.cpp,"opencv_dnn/modules/dnn/src/layers/recurrent_layers.cpp#LSTMLayerImpl::getMemoryShapes(const int & inputs, const int requiredOutputs, int & outputs, int & internals)#296",1095,10,1,10,1,1,20.0,1,20.0,1,1.0,1,1.0,1,2854,1,2854,1,19.0,1,19.0,1,1.0,1,1.0,10,0.0066132962060563,10,0.0066132962060563,10,19,10,19
pooling_layer.MUT221.cpp,opencv_dnn/modules/dnn/src/layers/pooling_layer.cpp#PoolingInvoker::operator()(const class cv::Range & r)#899,1095,31,1,31,1,1,4.0,1,4.0,1,1.0,1,1.0,1,2870,1,2870,1,3.0,1,3.0,1,1.0,1,1.0,31,0.0010442046641141,31,0.0010442046641141,31,3,31,3
convolution_layer.MUT187.cpp,"opencv_dnn/modules/dnn/src/layers/convolution_layer.cpp#ConvolutionLayerImpl::tryQuantize(const int & scales, const int & zeropoints, class cv::dnn::dnn4_v20240521::LayerParams & params)#1437",1095,42,1,42,1,1,5.0,1,5.0,1,1.0,1,1.0,1,2869,1,2869,1,4.0,1,4.0,1,1.0,1,1.0,42,0.0013922728854855,42,0.0013922728854855,42,4,42,4
